Date,CAUDAL,PP,PP_anterior,T,PET,NDVI
2000-04-25,25310,4.1,5.1,26,4.4,0.4
2000-04-26,25390,84.3,4.1,26.9,4.4,0.4
2000-04-27,25500,6.1,84.3,25.3,4.5,0.4
2000-04-28,25610,47.6,6.1,26.8,4.5,0.4
2000-04-29,25750,89.2,47.6,26.5,4.5,0.4
2000-04-30,25880,52.9,89.2,26.3,4.5,0.4
2000-05-01,25970,16.6,52.9,26.4,4.4,0.4
2000-05-02,26060,31,16.6,26.1,3.7,0.4
2000-05-03,26120,4.5,31,26.2,4.6,0.4
2000-05-04,26230,17.7,4.5,26.7,4,0.4
2000-05-05,26350,4.2,17.7,26.2,4.2,0.4
2000-05-06,26400,32.2,4.2,26.1,4.2,0.4
2000-05-07,26450,4.2,32.2,25,4.1,0.4
2000-05-08,26500,10.5,4.2,26.1,4.2,0.4
2000-05-09,26660,22.2,10.5,24.3,4.2,0.4
2000-05-10,26790,11.3,22.2,25.5,4.2,0.4
2000-05-11,26820,11.2,11.3,25.6,4.3,0.4
2000-05-12,26820,11.4,11.2,26.2,4.1,0.4
2000-05-13,26820,11.8,11.4,26.6,4.1,0.4
2000-05-14,26820,12.4,11.8,26,4.7,0.4
2000-05-15,26800,13,12.4,26.3,4,0.4
2000-05-16,26750,13.6,13,27.3,4,0.5
2000-05-17,26670,3.9,13.6,27.1,3.9,0.4
2000-05-18,26600,3.9,3.9,25.1,4.1,0.4
2000-05-19,26550,4.1,3.9,22.9,4.2,0.4
2000-05-20,26480,4.1,4.1,24,4.2,0.4
2000-05-21,26370,4.1,4.1,25.3,4.1,0.4
2000-05-22,26240,3.9,4.1,25.2,4.1,0.4
2000-05-23,26150,4.1,3.9,26.3,4.3,0.4
2000-05-24,26050,29.2,4.1,25.8,4.2,0.4
2000-05-25,25970,4.2,29.2,26.2,4.8,0.4
2000-05-26,25870,7.3,4.2,26.8,4.1,0.4
2000-05-27,25760,10.3,7.3,26.4,4.1,0.4
2000-05-28,25660,7.2,10.3,26.6,4.1,0.4
2000-05-29,25560,8.7,7.2,27,4,0.4
2000-05-30,25470,13.4,8.7,27,3.9,0.4
2000-05-31,25360,9.3,13.4,26.6,3.7,0.4
2000-06-01,25250,3.9,9.3,26.3,3.8,0.4
2000-06-02,25100,3.9,3.9,25.5,3.9,0.4
2000-06-03,24970,15.5,3.9,26.5,4,0.4
2000-06-04,24840,4.1,15.5,26.9,4,0.4
2000-06-05,24680,4.2,4.1,25.6,4.9,0.4
2000-06-06,24530,4.1,4.2,26.6,4.1,0.4
2000-06-07,24350,4.8,4.1,26,4,0.4
2000-06-08,24190,5.4,4.8,25.9,4,0.4
2000-06-09,23970,4.1,5.4,25.3,3.9,0.4
2000-06-10,23800,3.9,4.1,25.8,3.8,0.4
2000-06-11,23640,3.9,3.9,25.7,3.8,0.4
2000-06-12,23530,3.9,3.9,26.4,4,0.4
2000-06-13,23440,20,3.9,27.1,4,0.4
2000-06-14,23370,36.2,20,27.1,4,0.4
2000-06-15,23310,14.2,36.2,26.9,3.9,0.4
2000-06-16,23300,12,14.2,26.3,4.9,0.4
2000-06-17,23340,8,12,24.9,4.1,0.4
2000-06-18,23340,4.1,8,25.9,4,0.4
2000-06-19,23300,4.1,4.1,26.2,4,0.4
2000-06-20,23260,50.5,4.1,26.3,4.1,0.4
2000-06-21,23270,4.1,50.5,25.5,4,0.4
2000-06-22,23320,3.9,4.1,25.1,4.1,0.4
2000-06-23,23340,3.9,3.9,25.7,4.1,0.4
2000-06-24,23370,3.9,3.9,25.6,4.2,0.4
2000-06-25,23370,4.1,3.9,25.4,4.1,0.4
2000-06-26,23370,11.9,4.1,26.2,4.1,0.4
2000-06-27,23370,3.9,11.9,25.7,4.8,0.4
2000-06-28,23390,3.9,3.9,26.8,4.1,0.4
2000-06-29,23390,4.1,3.9,26.9,4.1,0.4
2000-06-30,23370,8.9,4.1,27,3.9,0.4
2000-07-01,23320,6.6,8.9,27,4,0.4
2000-07-02,23250,4.2,6.6,26.1,4.1,0.4
2000-07-03,23180,74.5,4.2,26.6,4.1,0.4
2000-07-04,23100,3.9,74.5,24.1,4,0.4
2000-07-05,22960,4.1,3.9,25,4,0.4
2000-07-06,22770,4.1,4.1,25.3,3.5,0.2
2000-07-07,22560,10.6,4.1,25.7,3.8,0.4
2000-07-08,22430,4.2,10.6,25.4,4.8,0.4
2000-07-09,22310,49,4.2,26,3.9,0.4
2000-07-10,22210,15.5,49,25.7,4,0.4
2000-07-11,22110,4.5,15.5,26.1,4,0.4
2000-07-12,21980,4.2,4.5,26.3,4.1,0.4
2000-07-13,21860,3.9,4.2,23.8,4,0.4
2000-07-14,21750,3.9,3.9,23.2,4.1,0.4
2000-07-15,21600,3.9,3.9,22.2,4.1,0.4
2000-07-16,21430,3.9,3.9,23,4.2,0.4
2000-07-17,21340,3.9,3.9,24.4,4.2,0.4
2000-07-18,21330,3.9,3.9,24.7,4.1,0.4
2000-07-19,21320,6.3,3.9,25,4.8,0.4
2000-07-20,21230,23.7,6.3,25.3,4.1,0.4
2000-07-21,21070,3.9,23.7,25.1,4.3,0.4
2000-07-22,20840,9.5,3.9,26,4.3,0.2
2000-07-23,20690,16,9.5,26.3,4.2,0.4
2000-07-24,20590,3.9,16,23.8,4.2,0.4
2000-07-25,20510,3.9,3.9,22.4,3.8,0.4
2000-07-26,20510,3.9,3.9,23.8,3.7,0.4
2000-07-27,20550,3.9,3.9,24.5,3.8,0.4
2000-07-28,20600,3.9,3.9,24.7,4,0.4
2000-07-29,20720,4.1,3.9,25.6,4,0.4
2000-07-30,20740,3.9,4.1,25.9,5,0.4
2000-07-31,20660,4.1,3.9,25.8,4.7,0.4
2000-08-01,20400,8.8,4.1,26.3,4.2,0.4
2000-08-02,20000,16.5,8.8,26.7,4.2,0.4
2000-08-03,19460,30.2,16.5,27.5,4.3,0.5
2000-08-04,18980,12.1,30.2,25.3,4.3,0.4
2000-08-05,18400,3.9,12.1,23.9,4.4,0.4
2000-08-06,17880,9.6,3.9,25.7,4.4,0.4
2000-08-07,17660,16.8,9.6,26.8,4,0.4
2000-08-08,17840,24,16.8,26.3,4,0.4
2000-08-09,18070,4.5,24,26.5,4.1,0.4
2000-08-10,18060,4.3,4.5,25.3,4.3,0.4
2000-08-11,17950,3.9,4.3,26,4.7,0.4
2000-08-12,17940,4.1,3.9,26.1,4.4,0.4
2000-08-13,17980,3.9,4.1,25.6,4.5,0.4
2000-08-14,18060,3.9,3.9,24.8,4.4,0.4
2000-08-15,18070,4.1,3.9,25.5,4.3,0.4
2000-08-16,17910,5.4,4.1,25.8,4.2,0.4
2000-08-17,17610,4.1,5.4,26.4,4.3,0.4
2000-08-18,17180,5.3,4.1,26.7,4.4,0.4
2000-08-19,16610,16,5.3,26.8,4.4,0.4
2000-08-20,16000,3.9,16,26.8,4.5,0.4
2000-08-21,15470,3.9,3.9,26.3,4.6,0.4
2000-08-22,15080,4.4,3.9,26.9,4.6,0.4
2000-08-23,14930,11.1,4.4,27.4,4.5,0.5
2000-08-24,15110,8.9,11.1,27.4,4.6,0.5
2000-08-25,15130,6.5,8.9,27.2,4.6,0.5
2000-08-26,14830,4.1,6.5,27.5,4.7,0.5
2000-08-27,14510,3.9,4.1,27.2,4.6,0.5
2000-08-28,14330,3.9,3.9,27.8,4.7,0.5
2000-08-29,14110,3.9,3.9,28,4.8,0.5
2000-08-30,13730,15.8,3.9,28.2,4.8,0.5
2000-08-31,13300,3.9,15.8,27.4,4.4,0.5
2000-09-01,12840,3.9,3.9,27.6,4.4,0.5
2000-09-02,12400,9.8,3.9,27.9,4.7,0.5
2000-09-03,11990,11.8,9.8,28,4.4,0.5
2000-09-04,11610,3.9,11.8,25.3,4.6,0.4
2000-09-05,11300,5.3,3.9,26.1,4.8,0.4
2000-09-06,10880,6.7,5.3,27.5,4.8,0.5
2000-09-07,10590,9.4,6.7,27.9,4.8,0.5
2000-09-08,10600,12,9.4,28,4.6,0.8
2000-09-09,10790,8.2,12,28,4.7,0.5
2000-09-10,10800,4.3,8.2,27.2,4.7,0.5
2000-09-11,10640,7.8,4.3,28.5,4.6,0.5
2000-09-12,10420,11.1,7.8,28.7,4.6,0.5
2000-09-13,10360,9,11.1,27.4,4.7,0.5
2000-09-14,10280,5.8,9,27.5,4.8,0.5
2000-09-15,10120,4.9,5.8,28,4.8,0.5
2000-09-16,10060,3.9,4.9,25.4,4.8,0.4
2000-09-17,10290,3.9,3.9,26.5,4.8,0.4
2000-09-18,10720,4.1,3.9,26.1,5,0.4
2000-09-19,11190,5,4.1,26.9,5,0.4
2000-09-20,11580,5.9,5,26.4,5,0.4
2000-09-21,11960,4.3,5.9,26.6,5,0.4
2000-09-22,12190,7.8,4.3,27.4,5,0.5
2000-09-23,12430,3.9,7.8,25.6,5.1,0.4
2000-09-24,12710,7.3,3.9,27.6,4.4,0.5
2000-09-25,12870,18.3,7.3,25.9,4.9,0.4
2000-09-26,12930,3.9,18.3,23.2,4.9,0.4
2000-09-27,13050,3.9,3.9,23.8,4.9,0.4
2000-09-28,13360,4.1,3.9,26.3,4.9,0.4
2000-09-29,14270,12,4.1,26.7,5,0.4
2000-09-30,15500,8,12,25.5,5.1,0.4
2000-10-01,16170,4.9,8,26.8,5.1,0.4
2000-10-02,16360,5.9,4.9,26.7,4.9,0.4
2000-10-03,16180,15.4,5.9,25.7,5,0.4
2000-10-04,16050,4.3,15.4,26.3,5.1,0.4
2000-10-05,15960,49.9,4.3,26.7,4.6,0.4
2000-10-06,15820,8,49.9,26.4,5.2,0.4
2000-10-07,15530,4.1,8,25.7,5.2,0.4
2000-10-08,15140,11.4,4.1,27.1,4.7,0.4
2000-10-09,14790,4.1,11.4,25.8,4.6,0.4
2000-10-10,14530,17.3,4.1,26.7,4.9,0.4
2000-10-11,14400,11,17.3,27.4,5,0.5
2000-10-12,14530,4.5,11,27.6,4.9,0.5
2000-10-13,14720,4.3,4.5,28.3,4.8,0.5
2000-10-14,14800,4.1,4.3,25.4,4.9,0.4
2000-10-15,14670,4.4,4.1,26.6,4.9,0.4
2000-10-16,14310,4.6,4.4,26.9,4.8,0.4
2000-10-17,13870,4.1,4.6,27.4,4.9,0.5
2000-10-18,13400,13.4,4.1,27.5,5.1,0.5
2000-10-19,12970,8.7,13.4,27.2,5.1,0.5
2000-10-20,12620,3.9,8.7,26.9,5.2,0.4
2000-10-21,12300,8.2,3.9,27.1,5,0.4
2000-10-22,12010,4.1,8.2,26.9,5,0.4
2000-10-23,11730,10.5,4.1,27.9,4.9,0.5
2000-10-24,11500,15.4,10.5,28.3,5.1,0.5
2000-10-25,11380,8.6,15.4,26.7,5.2,0.4
2000-10-26,11380,8.2,8.6,26.4,5.1,0.4
2000-10-27,11330,4.3,8.2,26.9,4.8,0.4
2000-10-28,11140,8.2,4.3,27.5,5.1,0.5
2000-10-29,11060,16.4,8.2,26.2,5,0.4
2000-10-30,11300,3.9,16.4,27.1,5.1,0.4
2000-10-31,11460,8.9,3.9,28.2,5,0.5
2000-11-01,11530,13.9,8.9,28.8,4.8,0.5
2000-11-02,11660,11.1,13.9,27.7,5,0.5
2000-11-03,11900,8.4,11.1,27.7,5,0.5
2000-11-04,12120,8.4,8.4,28.1,5,0.5
2000-11-05,12300,8.6,8.4,27.8,4.9,0.5
2000-11-06,12340,5.4,8.6,28,4.7,0.5
2000-11-07,12050,8.1,5.4,28.1,4.8,0.5
2000-11-08,11480,6,8.1,26.9,4.5,0.4
2000-11-09,10820,3.9,6,28.1,4.8,0.5
2000-11-10,10100,3.9,3.9,28.3,5,0.5
2000-11-11,9602,3.9,3.9,28.7,5.1,0.5
2000-11-12,9150,3.9,3.9,28.5,5.1,0.5
2000-11-13,8872,3.9,3.9,28.7,4.9,0.5
2000-11-14,8503,15.6,3.9,29,4.9,0.5
2000-11-15,8168,16.9,15.6,27.5,4.9,0.5
2000-11-16,7876,32.5,16.9,26.7,5.1,0.4
2000-11-17,7731,18.3,32.5,25.3,5,0.4
2000-11-18,7508,4.1,18.3,26,5,0.4
2000-11-19,7161,4.1,4.1,27.8,4.7,0.5
2000-11-20,7041,3.9,4.1,28,4.8,0.5
2000-11-21,6956,4.1,3.9,27.6,4.9,0.5
2000-11-22,7135,86.2,4.1,26.3,5.1,0.4
2000-11-23,7456,45.2,86.2,25.8,5,0.4
2000-11-24,7740,4.1,45.2,27,4.9,0.4
2000-11-25,8022,4.1,4.1,26.7,4.8,0.4
2000-11-26,8589,6.4,4.1,27.7,4.8,0.5
2000-11-27,9759,8.7,6.4,27.3,4.8,0.6
2000-11-28,10940,10.6,8.7,27.3,5,0.5
2000-11-29,11500,18.1,10.6,27.5,4.9,0.5
2000-11-30,11680,25.7,18.1,27.2,4.5,0.5
2000-12-01,11690,3.9,25.7,26,5,0.4
2000-12-02,11890,4.1,3.9,27.3,5.1,0.5
2000-12-03,12270,5.7,4.1,28,4.9,0.5
2000-12-04,12600,29.2,5.7,28.1,4.9,0.5
2000-12-05,12880,18.5,29.2,26.9,4.7,0.4
2000-12-06,13120,52.9,18.5,26.7,4.8,0.4
2000-12-07,13360,35.8,52.9,25.5,4.9,0.4
2000-12-08,13360,9.9,35.8,26,5,0.4
2000-12-09,13530,7.3,9.9,26.3,4.9,0.4
2000-12-10,14460,4.6,7.3,26.9,4.6,0.4
2000-12-11,15810,7.4,4.6,27.8,4.4,0.5
2000-12-12,16940,5.7,7.4,28.1,5,0.5
2000-12-13,17540,3.9,5.7,28.4,5,0.7
2000-12-14,17800,3.9,3.9,27.5,5,0.5
2000-12-15,17720,3.9,3.9,27.7,4.9,0.5
2000-12-16,17320,4.1,3.9,28.1,5.1,0.5
2000-12-17,16750,3.9,4.1,26.4,4.9,0.4
2000-12-18,16010,4.3,3.9,27.1,4.9,0.4
2000-12-19,14950,4.5,4.3,26.8,5,0.4
2000-12-20,13940,4.1,4.5,27.1,5,0.4
2000-12-21,13020,4.2,4.1,27.3,5,0.5
2000-12-22,12410,9,4.2,27.4,4.6,0.5
2000-12-23,12040,14,9,27.1,5,0.4
2000-12-24,11690,4.1,14,27.7,5,0.5
2000-12-25,11390,8.9,4.1,27.4,5,0.5
2000-12-26,11160,18.6,8.9,27.3,5,0.5
2000-12-27,10990,40.3,18.6,26.7,5.1,0.4
2000-12-28,11180,24.2,40.3,25.5,5.1,0.4
2000-12-29,11630,8,24.2,26.1,5,0.4
2000-12-30,11990,30.6,8,26.6,5,0.4
2000-12-31,12520,4.1,30.6,26.4,5,0.4
2001-01-01,13640,37.8,4.1,25.5,4.9,0.4
2001-01-02,14610,4.1,37.8,26.6,4.6,0.4
2001-01-03,15140,4.8,4.1,27.1,5,0.4
2001-01-04,15460,8.1,4.8,27.3,4.8,0.5
2001-01-05,15670,5.2,8.1,27.3,5,0.5
2001-01-06,15750,9.3,5.2,26,5,0.4
2001-01-07,15700,5.6,9.3,27.5,4.9,0.5
2001-01-08,15460,14.1,5.6,26.9,5,0.4
2001-01-09,15090,10.2,14.1,27.6,5,0.5
2001-01-10,14870,6.3,10.2,27.4,5,0.5
2001-01-11,14770,8.3,6.3,26.5,5,0.4
2001-01-12,14750,7.9,8.3,26,5,0.4
2001-01-13,14640,8.2,7.9,26.7,4.6,0.4
2001-01-14,14530,9.4,8.2,25.9,5,0.4
2001-01-15,14740,35.5,9.4,26,5,0.4
2001-01-16,15280,4.2,35.5,25.3,5.1,0.4
2001-01-17,15870,9,4.2,25.8,4.9,0.4
2001-01-18,16280,23.6,9,25.7,4.8,0.4
2001-01-19,16720,38.8,23.6,25.9,5,0.4
2001-01-20,17160,6.1,38.8,25.4,5,0.4
2001-01-21,17560,5.3,6.1,24.7,5.1,0.4
2001-01-22,18320,4.5,5.3,26.1,4.8,0.4
2001-01-23,19040,61.4,4.5,27,4.8,0.3
2001-01-24,19680,25.7,61.4,26.4,4.5,0.4
2001-01-25,20160,6.1,25.7,25.6,4.9,0.4
2001-01-26,20610,48.2,6.1,25.7,5,0.4
2001-01-27,20990,25.2,48.2,26,5.1,0.4
2001-01-28,21220,4.1,25.2,26.3,5.1,0.4
2001-01-29,21340,8,4.1,26.6,5.1,0.4
2001-01-30,21340,26.2,8,26.2,4.9,0.4
2001-01-31,21290,18.6,26.2,27.1,5,0.4
2001-02-01,21100,11.1,18.6,26.6,5.1,0.4
2001-02-02,20850,7.5,11.1,27.2,5.1,0.5
2001-02-03,20490,5.8,7.5,26,5,0.4
2001-02-04,20070,3.9,5.8,25.5,4.5,0.4
2001-02-05,19620,3.9,3.9,25.6,5.1,0.4
2001-02-06,19080,17.7,3.9,25.9,5.1,0.4
2001-02-07,18530,4.1,17.7,25.7,4.9,0.4
2001-02-08,18130,7.6,4.1,26.2,4.9,0.4
2001-02-09,18020,4.1,7.6,24.8,5,0.4
2001-02-10,18190,4.1,4.1,26.5,5.1,0.4
2001-02-11,18470,3.9,4.1,24.9,4.9,0.4
2001-02-12,18620,4.2,3.9,25.5,4.8,0.4
2001-02-13,18470,142,4.2,26.3,4.9,0.4
2001-02-14,18150,73,142,26.1,4.9,0.4
2001-02-15,17950,3.9,73,26.2,4.4,0.4
2001-02-16,17860,3.9,3.9,26.6,4.9,0.4
2001-02-17,17810,4.4,3.9,26.6,4.9,0.4
2001-02-18,18020,5,4.4,26.1,4.8,0.4
2001-02-19,18250,5.9,5,26.4,4.8,0.4
2001-02-20,18220,5,5.9,26.9,4.9,0.4
2001-02-21,18080,51.7,5,26.6,5,0.4
2001-02-22,18050,99.4,51.7,26.8,4.7,0.4
2001-02-23,18200,4.1,99.4,26.6,4.8,0.4
2001-02-24,18340,4.1,4.1,24.5,4.9,0.4
2001-02-25,18420,4.1,4.1,25.9,4.8,0.4
2001-02-26,18630,14,4.1,26.5,4.6,0.4
2001-02-27,19040,23.9,14,26.6,5,0.4
2001-02-28,19430,34,23.9,26.5,4.7,0.4
2001-03-01,19660,6.4,34,24.9,4.9,0.4
2001-03-02,19780,117.8,6.4,26.2,5,0.4
2001-03-03,19980,26.3,117.8,25.6,5,0.4
2001-03-04,20220,16,26.3,25,5,0.4
2001-03-05,20440,5.4,16,27,5,0.4
2001-03-06,20700,27.8,5.4,26.8,5,0.4
2001-03-07,21050,18.3,27.8,27.1,4.9,0.4
2001-03-08,21390,4.2,18.3,25.6,4.9,0.4
2001-03-09,21670,4.4,4.2,26.5,4.8,0.4
2001-03-10,21860,10.3,4.4,26.8,4.5,0.4
2001-03-11,21980,3.9,10.3,27.1,4.8,0.4
2001-03-12,22000,14.5,3.9,27.9,5.1,0.5
2001-03-13,22050,24.8,14.5,28.1,5.1,0.5
2001-03-14,22340,14.5,24.8,26.6,4.9,0.4
2001-03-15,22440,4.2,14.5,26.5,5.1,0.4
2001-03-16,22460,44.1,4.2,26.7,5,0.4
2001-03-17,22450,28.3,44.1,25.7,5,0.4
2001-03-18,22420,12.5,28.3,26.5,5.1,0.4
2001-03-19,22340,21.6,12.5,27,5,0.7
2001-03-20,22310,27.7,21.6,26.2,4.8,0.4
2001-03-21,22270,4.1,27.7,24.1,4.4,0.4
2001-03-22,22270,3.9,4.1,26.1,4.9,0.4
2001-03-23,22240,58.8,3.9,27.2,4.9,0.5
2001-03-24,22250,113.6,58.8,26.6,4.9,0.4
2001-03-25,22350,42.6,113.6,25.3,5,0.4
2001-03-26,22460,4.1,42.6,25.3,4.9,0.4
2001-03-27,22510,15,4.1,26,4.9,0.4
2001-03-28,22520,26,15,26.8,5,0.4
2001-03-29,22550,19.4,26,26.3,4.9,0.4
2001-03-30,22650,4.1,19.4,24.6,4.9,0.4
2001-03-31,22700,5,4.1,26.3,4.9,0.4
2001-04-01,22690,5.9,5,27.3,4.4,0.5
2001-04-02,22700,18.3,5.9,26.6,5,0.4
2001-04-03,22680,29,18.3,26,4.9,0.4
2001-04-04,22770,39.9,29,26.4,5,0.2
2001-04-05,22820,72.4,39.9,26.3,5,0.4
2001-04-06,22880,35.9,72.4,26.6,4.8,0.4
2001-04-07,22960,20,35.9,25.7,4.8,0.4
2001-04-08,23060,3.9,20,24.6,5,0.4
2001-04-09,23210,4.1,3.9,26.5,5,0.4
2001-04-10,23390,33.6,4.1,26.6,4.9,0.4
2001-04-11,23580,11.3,33.6,26.5,5,0.4
2001-04-12,23790,41.2,11.3,25.9,4.4,0.4
2001-04-13,24080,26.8,41.2,25.4,4.8,0.4
2001-04-14,24290,12.3,26.8,26.4,4.8,0.4
2001-04-15,24450,75.3,12.3,26.5,4.9,0.4
2001-04-16,24630,38.6,75.3,26,4.7,0.4
2001-04-17,24840,21.3,38.6,26.2,4.6,0.4
2001-04-18,25010,3.9,21.3,26.5,4.8,0.4
2001-04-19,25140,5.9,3.9,27,4.9,0.4
2001-04-20,25250,7.9,5.9,27.1,4.9,0.7
2001-04-21,25330,8.1,7.9,27.8,4.7,0.5
2001-04-22,25400,6.5,8.1,28,4.6,0.5
2001-04-23,25490,4.8,6.5,27.7,4.3,0.5
2001-04-24,25530,24,4.8,27,4.7,0.4
2001-04-25,25530,19.6,24,24.8,4.7,0.4
2001-04-26,25510,11.8,19.6,25.7,4.8,0.4
2001-04-27,25400,4.1,11.8,26.3,4.8,0.4
2001-04-28,25280,4.2,4.1,27,4.8,0.4
2001-04-29,25140,19.1,4.2,26.7,4.7,0.2
2001-04-30,25050,7.1,19.1,25,4.6,0.4
2001-05-01,25000,4.2,7.1,26.4,4.5,0.4
2001-05-02,24960,4.3,4.2,26.7,4.7,0.4
2001-05-03,24920,17.7,4.3,25.9,4.5,0.4
2001-05-04,24920,16.4,17.7,26.7,4.4,0.4
2001-05-05,24960,15.3,16.4,26,4.5,0.4
2001-05-06,25000,9.6,15.3,24.9,4.5,0.4
2001-05-07,25040,4.1,9.6,24.9,4.6,0.4
2001-05-08,25030,6.5,4.1,26.2,4.4,0.4
2001-05-09,25020,5.2,6.5,26.6,4.5,0.4
2001-05-10,24980,7.1,5.2,25.8,4.7,0.4
2001-05-11,24930,10.3,7.1,27.5,4.8,0.5
2001-05-12,24850,14.1,10.3,26.6,4.5,0.4
2001-05-13,24760,6.8,14.1,26,4.6,0.4
2001-05-14,24720,5.4,6.8,24.7,4.7,0.4
2001-05-15,24710,3.9,5.4,25.9,4.4,0.4
2001-05-16,24660,4.1,3.9,26.4,4.6,0.4
2001-05-17,24600,3.9,4.1,26.5,4.6,0.4
2001-05-18,24560,24.7,3.9,25.9,4.5,0.4
2001-05-19,24560,45.6,24.7,26.2,4.6,0.4
2001-05-20,24540,12.1,45.6,26.4,4.6,0.4
2001-05-21,24500,8.1,12.1,25.7,4.5,0.4
2001-05-22,24450,4.1,8.1,26.3,4.6,0.5
2001-05-23,24420,22.4,4.1,26.5,4.4,0.4
2001-05-24,24400,13.2,22.4,27,4.4,0.4
2001-05-25,24370,3.9,13.2,26.5,4.5,0.4
2001-05-26,24340,3.9,3.9,27,4.3,0.4
2001-05-27,24250,26.6,3.9,26.7,4.5,0.4
2001-05-28,24160,49.2,26.6,26.2,4.4,0.4
2001-05-29,24040,26.7,49.2,26.1,4.4,0.4
2001-05-30,23930,4.3,26.7,26,4.4,0.4
2001-05-31,23770,12.1,4.3,26.8,4.3,0.4
2001-06-01,23660,14.1,12.1,26.5,4.4,0.4
2001-06-02,23500,16.1,14.1,26.1,4.2,0.4
2001-06-03,23350,8.2,16.1,26,4.4,0.4
2001-06-04,23150,4.1,8.2,25.2,4.3,0.4
2001-06-05,22720,3.9,4.1,26,4.3,0.4
2001-06-06,22370,4.1,3.9,26,4.3,0.4
2001-06-07,21960,3.9,4.1,26.2,4.2,0.4
2001-06-08,21590,3.9,3.9,25.2,4.2,0.4
2001-06-09,21460,40.7,3.9,25.7,4.1,0.4
2001-06-10,21450,9,40.7,25.8,4,0.4
2001-06-11,21440,13.2,9,25.7,4,0.4
2001-06-12,21390,3.9,13.2,25.6,4.2,0.4
2001-06-13,21330,3.9,3.9,25.2,4.3,0.4
2001-06-14,21340,3.9,3.9,25.9,4.3,0.4
2001-06-15,21350,17.9,3.9,26,4.4,0.4
2001-06-16,21360,5,17.9,26.7,4.3,0.4
2001-06-17,21410,4.3,5,26.5,4.3,0.4
2001-06-18,21460,3.9,4.3,25.6,4.4,0.4
2001-06-19,21490,3.9,3.9,22.8,4.3,0.4
2001-06-20,21470,3.9,3.9,21.5,4.3,0.4
2001-06-21,21400,3.9,3.9,21.2,4.3,0.4
2001-06-22,21380,3.9,3.9,22,4.2,0.4
2001-06-23,21340,3.9,3.9,22.7,4.2,0.2
2001-06-24,21310,4.1,3.9,23.8,4.2,0.4
2001-06-25,21250,4.2,4.1,24.9,4.2,0.4
2001-06-26,21140,3.9,4.2,25.3,4,0.4
2001-06-27,20890,3.9,3.9,23.1,4.2,0.4
2001-06-28,20530,3.9,3.9,24.6,4.9,0.4
2001-06-29,20080,4.1,3.9,25.2,4.3,0.4
2001-06-30,19670,26.6,4.1,25.7,4.1,0.4
2001-07-01,19010,15.3,26.6,26,4.1,0.4
2001-07-02,18600,4.1,15.3,25.7,4.1,0.4
2001-07-03,18210,3.9,4.1,25.1,4.1,0.4
2001-07-04,17860,4.2,3.9,26.1,4.1,0.4
2001-07-05,17300,56.5,4.2,25.9,4.2,0.4
2001-07-06,16750,4.4,56.5,23.8,4,0.4
2001-07-07,16490,13.6,4.4,24.7,4,0.4
2001-07-08,16570,3.9,13.6,26,3.8,0.4
2001-07-09,16690,4.1,3.9,26.2,3.9,0.4
2001-07-10,16790,10.9,4.1,26.5,4.3,0.4
2001-07-11,16880,17.8,10.9,27.2,3.8,0.5
2001-07-12,16980,25.8,17.8,26.7,4,0.4
2001-07-13,17160,8.2,25.8,26,4,0.4
2001-07-14,17260,6.3,8.2,26.5,4.1,0.4
2001-07-15,17160,4.3,6.3,26.1,4.1,0.4
2001-07-16,16930,7.8,4.3,26.4,4.1,0.4
2001-07-17,16810,9.6,7.8,26.8,4,0.4
2001-07-18,16890,11.7,9.6,26.8,4.1,0.1
2001-07-19,17080,18.3,11.7,26.3,4.1,0.4
2001-07-20,17130,3.9,18.3,26,4.2,0.4
2001-07-21,17060,4.1,3.9,26.2,4.4,0.4
2001-07-22,17000,12.3,4.1,26.4,4.2,0.4
2001-07-23,17110,8.3,12.3,25.3,4.2,0.4
2001-07-24,17390,6.1,8.3,25.8,4.1,0.4
2001-07-25,17620,3.9,6.1,26.1,4,0.7
2001-07-26,17590,20.5,3.9,26.3,4,0.4
2001-07-27,17370,51.6,20.5,26.2,3.5,0.4
2001-07-28,17130,3.9,51.6,20.7,3.5,0.3
2001-07-29,16750,3.9,3.9,22.6,3.6,0.4
2001-07-30,16370,4.2,3.9,22.5,3.8,0.4
2001-07-31,16190,3.9,4.2,24.6,3.9,0.4
2001-08-01,16330,3.9,3.9,25.1,4.4,0.4
2001-08-02,16510,3.9,3.9,25.9,4,0.4
2001-08-03,16380,3.9,3.9,25.7,4,0.3
2001-08-04,15890,3.9,3.9,26,3.9,0.4
2001-08-05,15280,3.9,3.9,26.1,3.8,0.4
2001-08-06,14630,4.1,3.9,26.5,3.8,0.4
2001-08-07,13910,4.1,4.1,25.7,3.9,0.4
2001-08-08,13250,3.9,4.1,26.9,3.9,0.4
2001-08-09,12730,4.1,3.9,25.6,4,0.4
2001-08-10,12290,3.9,4.1,25.3,3.8,0.4
2001-08-11,11980,3.9,3.9,25.8,3.5,0.4
2001-08-12,11870,3.9,3.9,26.3,4.4,0.4
2001-08-13,12310,3.9,3.9,26.5,3.5,0.4
2001-08-14,12560,4.1,3.9,26.9,3.6,0.4
2001-08-15,12270,4.1,4.1,27.1,3.8,0.4
2001-08-16,11770,3.9,4.1,27.3,3.9,0.5
2001-08-17,10990,3.9,3.9,26.8,4.1,0.4
2001-08-18,10340,3.9,3.9,27.6,4.1,0.5
