DATE,CAUDAL,PP,PP_anterior,T,PET
04-11-10,6935,0,0,27.6,4.9
05-11-10,6947,0,1.7,29.6,4.8
06-11-10,7192,1.7,24.2,29.0,4.9
07-11-10,7603,24.2,0,26.5,5.0
08-11-10,7798,0,9.8,27.2,5.0
09-11-10,7698,9.8,55.8,26.8,4.9
10-11-10,7614,55.8,42.7,26.8,5.2
11-11-10,7910,42.7,2,25.8,4.7
12-11-10,8565,2,0.1,25.3,4.7
13-11-10,9040,0.1,1.1,26.7,4.9
14-11-10,9435,1.1,20.2,27.7,5.1
15-11-10,10160,20.2,0.1,27.9,5.0
16-11-10,11140,0.1,0.4,27.0,5.0
17-11-10,11800,0.4,0,27.9,4.9
18-11-10,12440,0,0,28.3,4.8
19-11-10,13030,0,0,27.7,5.0
20-11-10,13390,0,32.6,28.2,5.0
21-11-10,13500,32.6,0,28.2,5.0
22-11-10,13480,0,1.4,27.5,4.9
23-11-10,13320,1.4,0,27.7,5.0
24-11-10,13060,0,8.4,28.4,5.1
25-11-10,12630,8.4,0.4,26.0,5.0
26-11-10,12010,0.4,4.6,27.6,5.1
27-11-10,11340,4.6,0,28.0,5.0
28-11-10,10900,0,6.9,28.7,4.9
29-11-10,10800,6.9,0.3,28.6,5.0
30-11-10,10840,0.3,5.5,27.9,5.0
01-12-10,10900,5.5,44.8,27.7,5.1
02-12-10,10900,44.8,1.3,26.4,4.8
03-12-10,10820,1.3,0,26.8,4.9
04-12-10,10800,0,0,27.0,4.9
05-12-10,10950,0,3,27.4,5.0
06-12-10,11140,3,9.6,27.5,5.0
07-12-10,11460,9.6,0,28.3,4.9
08-12-10,12020,0,1.5,28.7,5.0
09-12-10,12570,1.5,0,29.2,5.1
10-12-10,12750,0,11.5,29.0,5.1
11-12-10,12710,11.5,2.5,28.8,5.0
12-12-10,12500,2.5,0.1,28.9,5.0
13-12-10,12060,0.1,0,29.3,5.0
14-12-10,11490,0,4.4,28.1,4.9
15-12-10,11240,4.4,1,26.0,5.1
16-12-10,10850,1,0,26.6,5.0
17-12-10,10420,0,12.4,27.6,5.1
18-12-10,10010,12.4,0.7,27.8,5.1
19-12-10,9808,0.7,0.3,28.0,5.1
20-12-10,9855,0.3,0,27.7,5.1
21-12-10,10010,0,17.3,26.6,5.0
22-12-10,10210,17.3,0.1,27.3,5.0
23-12-10,10420,0.1,3.9,26.5,4.9
24-12-10,10700,3.9,17.8,27.3,5.0
25-12-10,11210,17.8,2,27.7,5.0
26-12-10,11750,2,0,27.4,5.1
27-12-10,12030,0,3.1,27.6,5.0
28-12-10,12270,3.1,23.5,28.0,4.6
29-12-10,12900,23.5,0,27.9,4.8
30-12-10,13900,0,2.3,28.0,4.9
31-12-10,14610,2.3,0,28.6,5.0
01-01-11,14820,0,0,28.4,4.7
02-01-11,14820,0,0,28.5,4.9
03-01-11,14700,0,0,28.7,5.0
04-01-11,13830,0,0,28.1,5.0
05-01-11,12610,0,0,28.4,4.9
06-01-11,13540,0,0.1,27.5,4.9
07-01-11,13380,0.1,10.6,27.5,4.9
08-01-11,13470,10.6,4.1,27.2,4.9
09-01-11,13790,4.1,0,27.9,4.9
10-01-11,13960,0,3.7,27.0,5.0
11-01-11,13880,3.7,12,28.0,5.1
12-01-11,13750,12,3.6,27.4,5.0
13-01-11,13890,3.6,2.2,27.8,5.0
14-01-11,14250,2.2,28.1,27.4,5.0
15-01-11,14400,28.1,0.5,28.3,5.1
16-01-11,14180,0.5,0,28.0,5.0
17-01-11,13720,0,0,28.0,5.0
18-01-11,13200,0,17.4,28.3,5.0
19-01-11,12710,17.4,0.3,28.1,5.0
20-01-11,12280,0.3,0,28.6,4.9
21-01-11,12000,0,0,28.1,5.1
22-01-11,11860,0,0,27.8,5.0
23-01-11,11750,0,3.9,27.2,4.9
24-01-11,11520,3.9,9.3,28.0,5.1
25-01-11,11260,9.3,0.1,27.6,5.1
26-01-11,11140,0.1,0.5,27.6,5.0
27-01-11,11150,0.5,32.9,27.6,5.1
28-01-11,11160,32.9,0.2,27.1,5.2
29-01-11,11180,0.2,9,24.8,5.1
30-01-11,11210,9,1,26.2,5.0
31-01-11,11380,1,0.4,26.7,5.0
01-02-11,11940,0.4,12.9,26.7,5.1
02-02-11,12920,12.9,23.4,26.5,5.1
03-02-11,13660,23.4,1.7,26.7,5.0
04-02-11,14180,1.7,0,26.8,5.1
05-02-11,14540,0,0,27.0,5.2
06-02-11,14930,0,22.1,26.3,5.3
07-02-11,15360,22.1,0.6,26.0,5.1
08-02-11,15600,0.6,19.4,26.1,5.2
09-02-11,15460,19.4,0.5,27.3,4.9
10-02-11,15260,0.5,16.1,27.2,4.9
11-02-11,15370,16.1,14.1,26.0,5.1
12-02-11,16080,14.1,20.6,26.1,5.1
13-02-11,16610,20.6,8.5,27.3,5.0
14-02-11,16840,8.5,2.8,26.8,5.0
15-02-11,16910,2.8,1,26.3,5.1
16-02-11,17000,1,4.1,27.2,4.9
17-02-11,17220,4.1,0.4,26.6,5.0
18-02-11,17500,0.4,0.4,27.6,5.0
19-02-11,17750,0.4,0.6,27.2,5.4
20-02-11,18020,0.6,3.7,26.2,5.0
21-02-11,18120,3.7,0.3,26.7,5.1
22-02-11,18050,0.3,31.1,26.2,5.0
23-02-11,17880,31.1,45.7,26.9,5.0
24-02-11,17730,45.7,9,26.8,4.9
25-02-11,17710,9,0.8,25.4,5.0
26-02-11,17750,0.8,0,25.1,5.1
27-02-11,17740,0,4.1,27.3,5.0
28-02-11,17780,4.1,0.6,26.5,5.1
01-03-11,17890,0.6,0.2,26.0,5.1
02-03-11,17980,0.2,0.7,26.0,5.0
03-03-11,18160,0.7,28.4,25.9,5.2
04-03-11,18540,28.4,1.1,25.3,5.1
05-03-11,18880,1.1,39.6,26.5,5.2
06-03-11,19140,39.6,28.1,26.3,5.1
07-03-11,19320,28.1,91.1,27.2,5.1
08-03-11,19490,91.1,0.3,25.5,5.1
09-03-11,19970,0.3,0,25.1,5.1
10-03-11,20220,0,0,26.8,4.9
11-03-11,20310,0,0,27.4,4.8
12-03-11,20440,0,11.7,27.1,4.9
13-03-11,20610,11.7,0,26.2,4.9
14-03-11,20710,0,0,27.5,5.1
15-03-11,20760,0,0.7,27.7,5.0
16-03-11,20780,0.7,13.7,27.2,5.1
17-03-11,20750,13.7,68,25.7,5.1
18-03-11,20640,68,39.8,27.2,5.1
19-03-11,20480,39.8,1.4,27.1,4.9
20-03-11,20370,1.4,0.3,25.6,5.0
21-03-11,20230,0.3,0,26.0,5.0
22-03-11,20140,0,35.7,26.8,4.8
23-03-11,20180,35.7,0.2,26.3,4.9
24-03-11,20410,0.2,6.6,26.4,4.7
25-03-11,20580,6.6,9.4,26.2,5.0
26-03-11,20880,9.4,22.7,27.0,4.9
27-03-11,21220,22.7,8.5,26.9,4.9
28-03-11,21560,8.5,13,27.1,4.9
29-03-11,21910,13,21.7,26.8,4.9
30-03-11,22280,21.7,9.6,27.2,4.9
31-03-11,22620,9.6,0.4,26.2,5.1
01-04-11,22910,0.4,0.4,26.7,4.7
02-04-11,23150,0.4,0,26.5,5.0
03-04-11,23360,0,7.6,27.3,5.0
04-04-11,23550,7.6,20.5,26.9,5.0
05-04-11,23770,20.5,48.9,26.0,5.0
06-04-11,23940,48.9,0.4,26.6,5.0
07-04-11,24120,0.4,0,25.7,5.0
08-04-11,24270,0,27.6,26.9,4.8
09-04-11,24430,27.6,0,26.4,4.9
10-04-11,24650,0,0,25.1,4.9
11-04-11,24820,0,8.9,26.4,5.0
12-04-11,24970,8.9,0.2,26.6,4.7
13-04-11,25160,0.2,14.1,26.3,4.9
14-04-11,25320,14.1,8.4,27.1,4.9
15-04-11,25510,8.4,0,26.6,4.8
16-04-11,25680,0,0.1,25.8,5.0
17-04-11,25850,0.1,29.6,26.9,4.9
18-04-11,26000,29.6,50.5,26.7,4.8
19-04-11,26200,50.5,0,26.0,4.9
20-04-11,26360,0,0.8,26.8,4.8
21-04-11,26450,0.8,17.6,26.9,4.9
22-04-11,26520,17.6,0,27.7,4.9
23-04-11,26610,0,6,27.1,4.9
24-04-11,26680,6,0.7,27.1,4.7
25-04-11,26760,0.7,1.7,27.0,4.8
26-04-11,26840,1.7,39.2,26.6,4.7
27-04-11,26940,39.2,0,26.5,5.0
28-04-11,26950,0,1,27.5,4.8
29-04-11,26950,1,14.8,27.5,4.8
30-04-11,26940,14.8,0,27.5,4.7
01-05-11,26920,0,5.4,26.8,4.8
02-05-11,26900,5.4,0,25.7,4.9
03-05-11,26840,0,0,23.3,4.8
04-05-11,26750,0,0,24.5,4.7
05-05-11,26680,0,0,25.3,4.5
06-05-11,26580,0,0.4,26.4,4.5
07-05-11,26510,0.4,36.1,26.6,4.6
08-05-11,26450,36.1,1.6,26.5,5.0
09-05-11,26440,1.6,0,27.1,4.7
10-05-11,26310,0,4.8,26.6,4.7
11-05-11,26100,4.8,0,27.2,4.8
12-05-11,25840,0,28.6,27.4,4.8
13-05-11,25580,28.6,15.8,26.9,4.8
14-05-11,25360,15.8,0,27.0,4.4
15-05-11,25090,0,1.7,27.5,4.5
16-05-11,24790,1.7,14.2,26.4,4.5
17-05-11,24430,14.2,0,27.1,4.5
18-05-11,24160,0,13.4,27.1,4.5
19-05-11,23960,13.4,0.9,26.5,5.1
20-05-11,23820,0.9,0,26.1,4.5
21-05-11,23700,0,0.5,26.6,4.5
22-05-11,23510,0.5,11.3,27.0,4.5
23-05-11,23350,11.3,0,25.6,4.4
24-05-11,23030,0,0.2,26.6,4.6
25-05-11,22680,0.2,0.2,27.2,4.5
26-05-11,22370,0.2,1.1,26.9,4.5
27-05-11,22010,1.1,36.5,26.7,4.5
28-05-11,21700,36.5,0,25.6,4.5
29-05-11,21320,0,0,25.8,4.4
30-05-11,20960,0,2.8,25.9,5.2
31-05-11,21010,2.8,9.4,26.1,4.4
01-06-11,21330,9.4,0,26.9,4.2
02-06-11,21580,0,15.8,26.0,4.0
03-06-11,21620,15.8,6,26.5,4.1
04-06-11,21480,6,0.1,27.0,4.1
05-06-11,21210,0.1,0,24.6,4.2
06-06-11,20790,0,0,26.9,4.2
07-06-11,20220,0,0,27.9,4.2
08-06-11,19860,0,0.4,27.6,4.2
09-06-11,19550,0.4,1.1,28.0,4.3
10-06-11,19350,1.1,37.4,26.9,5.1
11-06-11,19080,37.4,0,26.3,4.2
12-06-11,18740,0,21.8,27.2,4.2
13-06-11,18470,21.8,28.3,26.8,4.1
14-06-11,18590,28.3,2.1,26.5,4.3
15-06-11,19010,2.1,0.1,26.6,4.3
16-06-11,19470,0.1,3.3,26.4,4.3
17-06-11,19740,3.3,1.1,26.6,4.2
18-06-11,19780,1.1,0,26.0,4.3
19-06-11,19750,0,0,26.9,4.1
20-06-11,19590,0,0,27.3,4.2
21-06-11,19190,0,0,27.2,5.0
22-06-11,18600,0,0,26.3,4.2
23-06-11,18000,0,6,26.4,4.0
24-06-11,17410,6,0,26.5,4.2
25-06-11,16800,0,29.2,26.9,4.0
26-06-11,16450,29.2,0.1,26.1,4.1
27-06-11,16460,0.1,0,24.6,4.1
28-06-11,16730,0,0.1,23.6,4.1
29-06-11,17040,0.1,2.1,23.6,4.1
30-06-11,17240,2.1,9.6,25.6,4.2
01-07-11,17450,9.6,16.6,25.5,4.2
02-07-11,17520,16.6,2,25.6,4.9
03-07-11,17410,2,0.2,23.6,4.1
04-07-11,17380,0.2,0.1,24.4,4.1
05-07-11,17760,0.1,0,23.8,4.1
06-07-11,18360,0,0.1,24.2,4.1
07-07-11,18910,0.1,0.1,25.1,4.0
08-07-11,19320,0.1,0,25.6,4.1
09-07-11,19640,0,7.1,26.0,4.1
10-07-11,19870,7.1,1.1,26.1,4.1
11-07-11,20030,1.1,17.2,25.8,4.1
12-07-11,20070,17.2,9.7,26.5,4.1
13-07-11,19960,9.7,0,26.5,4.9
14-07-11,19740,0,0,26.8,5.0
15-07-11,19510,0,6.4,27.1,4.1
16-07-11,19420,6.4,2.5,27.4,4.1
17-07-11,19290,2.5,10.6,26.6,4.2
18-07-11,18980,10.6,0.3,26.4,4.1
19-07-11,18520,0.3,0,26.4,4.1
20-07-11,18110,0,55.6,26.6,4.1
21-07-11,17860,55.6,1.4,26.2,3.9
22-07-11,17660,1.4,43.3,26.1,3.9
23-07-11,17420,43.3,3.2,25.8,4.0
24-07-11,17070,3.2,0.1,26.0,4.0
25-07-11,16640,0.1,9.4,26.0,5.0
26-07-11,16250,9.4,2.4,26.5,4.0
27-07-11,16120,2.4,0.1,25.9,4.0
28-07-11,16110,0.1,0,26.7,4.0
29-07-11,16050,0,5.6,26.9,4.0
30-07-11,15650,5.6,3.1,27.4,4.0
31-07-11,15130,3.1,3.4,28.1,3.8
01-08-11,14700,3.4,0,27.7,3.8
02-08-11,14360,0,0.3,27.8,4.0
03-08-11,13870,0.3,23.9,28.0,3.9
04-08-11,13370,23.9,0,26.0,3.9
05-08-11,12940,0,0,25.3,4.9
06-08-11,12620,0,0.1,26.0,3.9
07-08-11,12390,0.1,0,27.0,4.0
08-08-11,12400,0,0,27.1,4.1
09-08-11,12690,0,0.1,27.4,4.1
10-08-11,12790,0.1,0.1,27.4,4.1
11-08-11,12450,0.1,0.1,27.6,4.1
12-08-11,11840,0.1,0.1,27.6,4.1
13-08-11,11200,0.1,3.4,26.8,4.0
14-08-11,10660,3.4,0,26.6,3.7
15-08-11,10230,0,0,26.1,3.6
16-08-11,9831,0,0,27.1,5.0
17-08-11,9416,0,8.8,27.8,3.7
18-08-11,8950,8.8,0,27.9,3.8
19-08-11,8517,0,0,28.1,3.9
20-08-11,8119,0,15.9,29.0,4.0
21-08-11,7774,15.9,0.5,25.6,3.9
22-08-11,7506,0.5,0,22.3,3.9
23-08-11,7222,0,0,23.3,4.1
24-08-11,7000,0,0,25.4,4.1
25-08-11,6904,0,0.1,26.0,4.1
26-08-11,7009,0.1,4.1,27.5,4.1
27-08-11,7278,4.1,6.2,26.8,5.0
28-08-11,7363,6.2,9.9,28.5,4.1
29-08-11,7259,9.9,0.4,28.2,4.1
30-08-11,7093,0.4,0.5,28.1,4.1
31-08-11,6881,0.5,0,28.3,4.0
01-09-11,6659,0,0,25.9,4.2
02-09-11,6526,0,0.2,26.6,4.2
03-09-11,6546,0.2,0.4,27.2,4.2
04-09-11,6829,0.4,0,27.1,4.3
05-09-11,7384,0,7.4,27.6,4.3
06-09-11,8429,7.4,0.1,27.6,4.3
07-09-11,8998,0.1,0,28.2,5.0
08-09-11,8972,0,4.6,28.7,4.3
09-09-11,8635,4.6,5.4,28.9,4.3
10-09-11,8248,5.4,4,27.6,4.4
11-09-11,8126,4,0.2,27.8,4.5
12-09-11,8209,0.2,0,25.4,4.4
13-09-11,8129,0,4,26.2,4.3
14-09-11,8034,4,0,26.9,4.1
15-09-11,8355,0,0,27.1,4.1
16-09-11,8961,0,1.3,27.4,4.2
17-09-11,9416,1.3,3.8,27.6,4.2
18-09-11,9514,3.8,0.2,27.1,4.9
19-09-11,9359,0.2,2.2,25.9,4.4
20-09-11,9169,2.2,0,27.0,4.5
21-09-11,9192,0,0,26.9,4.4
22-09-11,9324,0,15.1,27.4,4.4
23-09-11,9526,15.1,37.2,27.9,4.3
24-09-11,10020,37.2,17.4,26.3,4.4
25-09-11,10420,17.4,3.9,27.2,4.3
26-09-11,10540,3.9,23.1,27.2,4.5
27-09-11,10470,23.1,0.4,27.2,4.5
28-09-11,10450,0.4,0.1,26.6,4.7
29-09-11,11000,0.1,0,27.4,4.8
30-09-11,12510,0,0,27.6,4.6
01-10-11,13680,0,0.6,27.8,4.7
02-10-11,14150,0.6,0,27.2,4.6
03-10-11,14080,0,7.1,27.3,4.3
04-10-11,13730,7.1,0,27.6,4.3
05-10-11,13500,0,8.6,27.8,4.4
06-10-11,13400,8.6,8,27.6,4.2
07-10-11,13420,8,9.3,26.6,4.4
08-10-11,13470,9.3,0,27.7,4.4
09-10-11,13670,0,0,27.3,4.5
10-10-11,14170,0,0.7,28.2,4.8
11-10-11,14880,0.7,0,28.1,4.7
12-10-11,15350,0,9.7,27.8,4.4
13-10-11,15470,9.7,6.6,27.7,4.5
14-10-11,15370,6.6,0,28.1,4.6
15-10-11,15030,0,17.8,28.9,4.5
16-10-11,14570,17.8,0,28.4,4.7
17-10-11,13920,0,19.4,27.8,4.7
18-10-11,13140,19.4,0,27.0,4.7
19-10-11,12330,0,7,26.1,4.4
20-10-11,11470,7,0,26.6,4.3
21-10-11,10640,0,0.3,27.4,4.8
22-10-11,9888,0.3,50.1,26.9,4.4
23-10-11,9295,50.1,0.4,27.3,4.6
24-10-11,8936,0.4,0,25.9,4.7
25-10-11,8556,0,18.1,27.4,4.8
26-10-11,8218,18.1,0,27.8,4.9
27-10-11,8075,0,0.3,26.9,4.5
28-10-11,8163,0.3,8,27.7,4.8
29-10-11,8431,8,0.2,27.3,4.8
30-10-11,8697,0.2,0,28.0,4.8
31-10-11,9053,0,5.4,27.5,4.8
01-11-11,9665,5.4,0,27.4,5.0
02-11-11,10340,0,2.7,27.8,4.8
03-11-11,10490,2.7,0.6,28.4,4.4
04-11-11,10540,0.6,0.6,28.2,4.9
05-11-11,10390,0.6,1.8,28.2,5.0
06-11-11,10440,1.8,15.1,28.4,5.1
07-11-11,10570,15.1,0.2,27.8,5.1
08-11-11,10680,0.2,0.1,28.0,5.0
09-11-11,10750,0.1,0.2,28.3,5.1
10-11-11,11140,0.2,0,29.1,4.9
11-11-11,12200,0,7.2,29.1,4.7
12-11-11,13240,7.2,0,25.5,4.9
13-11-11,13610,0,0,27.1,4.9
14-11-11,13670,0,19,27.9,5.0
15-11-11,13810,19,0.4,28.3,5.1
16-11-11,13940,0.4,5.5,27.3,5.0
17-11-11,13840,5.5,1.4,26.2,5.0
18-11-11,13720,1.4,14.1,26.8,5.0
19-11-11,14070,14.1,0.3,25.2,5.0
20-11-11,14570,0.3,0,26.4,5.0
21-11-11,14940,0,6.3,27.2,5.0
22-11-11,15140,6.3,0.5,27.7,5.2
23-11-11,15310,0.5,31,26.0,5.0
24-11-11,15430,31,0,27.6,4.9
25-11-11,15510,0,7.2,28.1,4.8
26-11-11,15640,7.2,9.4,28.6,4.8
27-11-11,15750,9.4,0,28.3,4.9
28-11-11,15720,0,0.2,27.8,4.9
29-11-11,15610,0.2,0,28.2,4.9
30-11-11,15400,0,34.9,28.6,4.9
01-12-11,15190,34.9,10.3,28.0,5.0
02-12-11,15130,10.3,22.5,26.9,5.1
03-12-11,15100,22.5,5.3,27.8,5.1
04-12-11,15090,5.3,10.3,28.5,5.1
05-12-11,15290,10.3,0,28.1,5.0
06-12-11,15540,0,2.1,27.3,5.1
07-12-11,15640,2.1,21,27.5,5.2
08-12-11,15860,21,5.5,27.8,5.3
09-12-11,16340,5.5,2,27.4,5.2
10-12-11,16720,2,0.8,28.3,5.3
11-12-11,16990,0.8,0,28.7,5.2
12-12-11,17260,0,1.2,28.4,5.0
13-12-11,17580,1.2,10.5,28.0,4.8
14-12-11,17760,10.5,2.2,27.8,5.0
15-12-11,17770,2.2,0,27.3,5.0
16-12-11,17740,0,29.7,27.6,4.8
17-12-11,17740,29.7,6,27.8,4.9
18-12-11,17850,6,42.6,28.0,4.6
19-12-11,17950,42.6,38.3,27.1,4.5
20-12-11,18250,38.3,0.3,26.9,4.8
21-12-11,18650,0.3,0.2,26.0,5.0
22-12-11,19200,0.2,0,26.2,5.1
23-12-11,19710,0,0.2,26.9,5.1
24-12-11,20170,0.2,19,28.0,5.1
25-12-11,20550,19,6.4,27.5,5.2
26-12-11,20970,6.4,2.6,24.5,5.0
27-12-11,21310,2.6,0.2,26.9,4.9
28-12-11,21580,0.2,27.3,27.0,4.8
29-12-11,21770,27.3,15.6,27.2,4.9
30-12-11,22030,15.6,0,27.6,5.2
31-12-11,22250,0,6.3,27.8,5.0
01-01-12,22390,6.3,1.5,27.0,4.9
02-01-12,22600,1.5,2.8,26.6,5.0
03-01-12,22750,2.8,14,26.5,5.1
04-01-12,22870,14,2.4,27.8,5.2
05-01-12,23010,2.4,4.1,27.0,5.2
06-01-12,23110,4.1,36,27.5,5.1
07-01-12,23240,36,3.7,28.0,4.8
08-01-12,23320,3.7,26.1,27.2,4.7
09-01-12,23330,26.1,0,27.5,4.9
10-01-12,23370,0,3.3,28.1,5.0
11-01-12,23370,3.3,37.3,28.2,5.1
12-01-12,23400,37.3,8.6,26.9,5.1
13-01-12,23460,8.6,56,26.4,4.8
14-01-12,23520,56,0.5,24.6,5.0
15-01-12,23560,0.5,0,26.0,5.0
16-01-12,23560,0,15.1,27.4,5.2
17-01-12,23530,15.1,1.2,27.5,5.1
18-01-12,23530,1.2,0.6,27.7,4.6
19-01-12,23550,0.6,17.3,27.5,5.1
20-01-12,23640,17.3,0.2,26.1,5.1
21-01-12,23650,0.2,0,27.3,5.1
22-01-12,23650,0,30.2,27.5,5.0
23-01-12,23650,30.2,0,27.9,5.0
24-01-12,23690,0,0.6,28.0,5.0
25-01-12,23700,0.6,21.3,27.4,5.0
26-01-12,23710,21.3,33.7,27.1,5.0
27-01-12,23770,33.7,21.2,26.6,5.1
28-01-12,23820,21.2,18.5,26.6,5.0
29-01-12,23840,18.5,1.6,27.3,4.6
30-01-12,23820,1.6,0.5,27.8,5.0
31-01-12,23790,0.5,14,28.1,4.9
01-02-12,23750,14,0.5,27.7,4.7
02-02-12,23750,0.5,21.3,25.9,5.0
03-02-12,23720,21.3,48.9,26.5,5.0
04-02-12,23730,48.9,0.3,25.0,4.9
05-02-12,23820,0.3,34.1,24.5,4.6
06-02-12,23850,34.1,11.2,25.9,4.4
07-02-12,23950,11.2,0,24.7,4.5
08-02-12,24080,0,1.2,26.5,4.9
09-02-12,24180,1.2,0,27.5,4.7
10-02-12,24260,0,30.6,26.8,4.8
11-02-12,24290,30.6,1,26.9,5.0
12-02-12,24360,1,0,26.4,5.0
13-02-12,24440,0,0,27.5,4.9
14-02-12,24520,0,0,27.9,4.9
15-02-12,24600,0,0.5,27.8,4.8
16-02-12,24660,0.5,5.8,26.2,5.1
17-02-12,24700,5.8,1.2,27.4,5.2
18-02-12,24740,1.2,11.2,24.0,5.0
19-02-12,24820,11.2,0,24.8,4.8
20-02-12,24850,0,14.5,25.7,4.6
21-02-12,24870,14.5,63.2,26.8,4.8
22-02-12,24930,63.2,1.2,26.1,4.9
23-02-12,24970,1.2,0.1,25.2,4.8
24-02-12,24970,0.1,2.9,25.2,4.6
25-02-12,24890,2.9,27.6,27.0,4.9
26-02-12,24850,27.6,35.6,27.4,5.0
27-02-12,24850,35.6,0.8,26.0,5.0
28-02-12,24850,0.8,0.1,24.9,5.0
29-02-12,24840,0.1,12.9,27.4,4.9
01-03-12,24820,12.9,1.3,25.9,5.0
02-03-12,24800,1.3,12.8,26.3,4.9
03-03-12,24800,12.8,3.8,26.3,4.6
04-03-12,24890,3.8,0.8,26.2,5.1
05-03-12,24950,0.8,2.6,26.8,5.2
06-03-12,24980,2.6,49.9,26.4,5.1
07-03-12,25040,49.9,60.4,26.2,5.1
08-03-12,25200,60.4,6.9,26.0,5.1
09-03-12,25390,6.9,4.9,25.8,5.1
10-03-12,25490,4.9,2.4,26.1,5.1
11-03-12,25630,2.4,170.7,26.4,4.9
12-03-12,25800,170.7,0,26.9,5.1
13-03-12,25950,0,10.2,26.6,5.1
14-03-12,26070,10.2,0.5,27.2,4.6
15-03-12,26170,0.5,15.5,26.3,5.1
16-03-12,26290,15.5,7.4,26.3,5.1
17-03-12,26430,7.4,6.3,26.5,5.1
18-03-12,26570,6.3,21.9,27.6,5.1
19-03-12,26680,21.9,1.4,26.9,5.1
20-03-12,26800,1.4,0.6,27.4,5.1
21-03-12,26890,0.6,2.5,26.7,5.2
22-03-12,27010,2.5,8.9,27.0,5.3
23-03-12,27110,8.9,16.8,27.1,5.3
24-03-12,27230,16.8,4,27.7,5.2
25-03-12,27370,4,0.2,25.3,4.7
26-03-12,27530,0.2,0,26.8,5.2
27-03-12,27700,0,20,26.9,5.2
28-03-12,27860,20,0.7,27.3,5.0
29-03-12,28060,0.7,1.9,25.5,5.1
30-03-12,28190,1.9,24.9,26.4,5.0
31-03-12,28380,24.9,0.4,26.7,5.0
01-04-12,28580,0.4,0.2,26.7,5.0
02-04-12,28710,0.2,12.7,27.3,4.8
03-04-12,28810,12.7,3.9,27.6,4.8
04-04-12,28890,3.9,1.1,25.9,5.0
05-04-12,28980,1.1,0,26.1,4.8
06-04-12,29060,0,5.1,27.3,4.9
07-04-12,29120,5.1,21.5,27.7,4.9
08-04-12,29160,21.5,12.2,27.8,4.9
09-04-12,29200,12.2,6.7,27.4,4.9
10-04-12,29250,6.7,0.4,26.3,5.1
11-04-12,29320,0.4,6.6,26.3,5.1
12-04-12,29320,6.6,0.5,26.2,5.2
13-04-12,29350,0.5,0,25.8,5.1
14-04-12,29370,0,0.9,26.8,5.1
15-04-12,29370,0.9,8,27.3,5.0
16-04-12,29370,8,3.1,25.4,4.8
17-04-12,29390,3.1,15.6,26.8,5.0
18-04-12,29390,15.6,11.6,27.0,4.8
19-04-12,29420,11.6,0,25.3,4.9
20-04-12,29430,0,0,26.5,4.7
21-04-12,29390,0,12.4,27.1,4.8
22-04-12,29390,12.4,3.9,25.7,4.9
23-04-12,29370,3.9,0.1,26.7,5.0
24-04-12,29370,0.1,0.1,26.5,4.9
25-04-12,29340,0.1,5.9,27.5,5.1
26-04-12,29320,5.9,13,27.7,5.0
27-04-12,29270,13,6.3,27.5,4.6
28-04-12,29230,6.3,2.3,28.1,5.0
29-04-12,29190,2.3,123.1,26.9,5.2
30-04-12,29120,123.1,9.8,26.9,5.1
01-05-12,29040,9.8,0,24.4,5.1
02-05-12,28950,0,0,23.5,4.9
03-05-12,28880,0,0,25.7,4.8
04-05-12,28780,0,0,26.2,4.9
05-05-12,28690,0,0.5,26.6,4.9
06-05-12,28600,0.5,16.9,26.5,5.0
07-05-12,28520,16.9,0.1,25.4,5.0
08-05-12,28420,0.1,0,26.0,4.4
09-05-12,28310,0,0,26.3,4.9
10-05-12,28190,0,1.5,26.6,4.9
11-05-12,28110,1.5,4.5,26.8,4.9
12-05-12,27910,4.5,12.5,25.8,5.0
13-05-12,27610,12.5,0,26.8,5.0
14-05-12,27420,0,0,26.9,5.0
15-05-12,27120,0,0,26.0,5.0
16-05-12,26800,0,1.5,26.2,5.1
17-05-12,26420,1.5,0.6,26.9,5.1
18-05-12,26150,0.6,19.7,27.5,4.9
19-05-12,25930,19.7,10.2,26.9,4.7
20-05-12,25800,10.2,0.9,26.8,5.0
21-05-12,25580,0.9,5.4,26.0,4.9
22-05-12,25330,5.4,0,26.8,4.9
23-05-12,25110,0,0,27.2,4.8
24-05-12,24900,0,13.7,27.4,4.9
25-05-12,24780,13.7,0.2,27.1,4.9
26-05-12,24670,0.2,0,27.2,4.9
27-05-12,24550,0,8.5,27.3,4.9
28-05-12,24390,8.5,0,26.8,4.8
29-05-12,24170,0,3.1,26.1,4.8
30-05-12,23950,3.1,0.1,26.8,4.7
31-05-12,23790,0.1,6.9,26.9,4.8
01-06-12,23690,6.9,0,26.5,4.8
02-06-12,23600,0,0.1,26.3,4.9
03-06-12,23480,0.1,3.5,26.9,4.9
04-06-12,23310,3.5,6.9,27.2,4.8
05-06-12,23050,6.9,2.7,27.1,4.9
06-06-12,22780,2.7,29.8,25.9,4.8
07-06-12,22530,29.8,0,25.2,4.9
08-06-12,22270,0,0,25.1,4.9
09-06-12,21980,0,0,23.0,4.9
10-06-12,21800,0,0,23.1,4.9
11-06-12,21670,0,0,24.2,4.5
12-06-12,21590,0,0.5,25.5,4.7
13-06-12,21460,0.5,2.2,26.3,4.8
14-06-12,21220,2.2,3.3,26.6,4.8
15-06-12,20760,3.3,0.5,27.8,4.9
