DATE;CAUDAL;PP;PP_anterior;T;PET;NDVI
2009-08-26;12440;0.5;0.1;26.1;5.1;NA
2009-08-27;13050;0.1;1.2;26.8;5;NA
2009-08-28;13620;1.2;0.5;27.3;5;NA
2009-08-29;13980;0.5;3.6;26.7;5;NA
2009-08-30;14360;3.6;0.2;27.1;5.1;NA
2009-08-31;14630;0.2;0;27.5;5.2;NA
2009-09-01;14700;0;12.5;28.1;5.2;NA
2009-09-02;14650;12.5;1.9;27.6;5.1;NA
2009-09-03;14520;1.9;0.4;28.1;5.3;NA
2009-09-04;14090;0.4;0;28.6;4.9;NA
2009-09-05;13610;0;0.1;28.2;5;NA
2009-09-06;13140;0.1;0;28.7;5.1;NA
2009-09-07;12730;0;1.2;28.5;5.1;NA
2009-09-08;12310;1.2;0;28.7;5.1;NA
2009-09-09;11830;0;16.6;28.5;4.9;NA
2009-09-10;11410;16.6;0;27;5.1;NA
2009-09-11;11000;0;0;24.7;5;NA
2009-09-12;10540;0;0;25.1;5.2;NA
2009-09-13;10130;0;0;26.2;5.2;NA
2009-09-14;10230;0;3.4;27.6;5.1;NA
2009-09-15;10760;3.4;0;27.9;5.4;NA
2009-09-16;11170;0;0;27.2;5.1;NA
2009-09-17;11020;0;0.1;27.2;4.9;NA
2009-09-18;10450;0.1;0;28;4.9;NA
2009-09-19;9817;0;13.5;28.1;5;NA
2009-09-20;9238;13.5;12.2;28;4.9;NA
2009-09-21;8932;12.2;0;26.3;5.1;NA
2009-09-22;8924;0;5.1;26.8;5.1;NA
2009-09-23;9078;5.1;8.3;27.8;4.8;NA
2009-09-24;9334;8.3;7.8;26.8;4.9;NA
2009-09-25;9724;7.8;0;26;4.9;NA
2009-09-26;10160;0;0.4;27.3;5.4;0.404
2009-09-27;10480;0.4;0.2;26.9;4.7;NA
2009-09-28;10660;0.2;11.6;27.7;4.8;NA
2009-09-29;10800;11.6;6.3;26.9;5;NA
2009-09-30;10940;6.3;0;26.4;5.1;NA
2009-10-01;10970;0;2.1;26.9;5.1;NA
2009-10-02;10950;2.1;0;27.7;5.1;NA
2009-10-03;11310;0;1.2;27.8;5;0.592
2009-10-04;12350;1.2;0;27.8;5.1;NA
2009-10-05;13010;0;18.5;27.3;5.1;NA
2009-10-06;13120;18.5;0.1;28.5;5.2;NA
2009-10-07;12800;0.1;0.1;28.8;5.4;NA
2009-10-08;12290;0.1;0;26.7;5.1;NA
2009-10-09;11880;0;13.6;26.7;5.1;NA
2009-10-10;11510;13.6;0.2;28.1;5;NA
2009-10-11;11320;0.2;0.1;29.1;5.1;NA
2009-10-12;11460;0.1;6.6;28.8;5.2;NA
2009-10-13;12080;6.6;0;28.9;5.1;NA
2009-10-14;12610;0;0;24.9;5.1;NA
2009-10-15;12520;0;0.7;27.1;5.1;NA
2009-10-16;12030;0.7;26.1;27.4;5.1;NA
2009-10-17;11730;26.1;0.6;28.2;5.2;NA
2009-10-18;11840;0.6;0.2;26.9;5.1;NA
2009-10-19;12060;0.2;5.8;28;5.1;NA
2009-10-20;12120;5.8;0;27.7;5;NA
2009-10-21;12050;0;0.3;27.2;5.1;NA
2009-10-22;12010;0.3;0;27.5;5.2;NA
2009-10-23;12040;0;36.8;27.5;5.1;NA
2009-10-24;12490;36.8;10.5;27.6;4.9;NA
2009-10-25;13020;10.5;0.9;27.8;4.9;NA
2009-10-26;13590;0.9;0.9;27.4;4.8;NA
2009-10-27;14080;0.9;0;28.2;4.9;NA
2009-10-28;14110;0;4.8;28.1;5;0.497
2009-10-29;13680;4.8;0;28.5;5.2;NA
2009-10-30;13400;0;1.3;28.1;4.8;NA
2009-10-31;13220;1.3;0;28.8;4.6;NA
2009-11-01;12840;0;25.4;28.9;4.9;NA
2009-11-02;12370;25.4;27.6;28.4;5.1;NA
2009-11-03;12020;27.6;0.6;28.2;5;NA
2009-11-04;11650;0.6;0;28.2;4.9;NA
2009-11-05;11160;0;0.6;28.4;5;NA
2009-11-06;10540;0.6;0.2;28.6;5.1;NA
2009-11-07;9928;0.2;0.1;28.9;5.1;NA
2009-11-08;9430;0.1;0.3;28.4;4.9;NA
2009-11-09;9115;0.3;7.9;28.1;5.3;NA
2009-11-10;8957;7.9;74.6;28.5;4.9;NA
2009-11-11;8817;74.6;0.1;28.9;5;NA
2009-11-12;8719;0.1;0;27.3;5;NA
2009-11-13;8509;0;0;28.2;5;NA
2009-11-14;8319;0;0;28.6;4.8;NA
2009-11-15;8386;0;2.4;29.1;5;NA
2009-11-16;8952;2.4;15.3;29.2;5;NA
2009-11-17;9647;15.3;0.3;28.1;4.9;NA
2009-11-18;10030;0.3;7.5;26.4;5;NA
2009-11-19;10010;7.5;0.1;27.8;5;NA
2009-11-20;9804;0.1;23.3;28.9;5.1;NA
2009-11-21;9888;23.3;17.1;28.5;5.1;NA
2009-11-22;10840;17.1;25.9;27.4;5.1;NA
2009-11-23;11800;25.9;2.4;27.4;5;NA
2009-11-24;12270;2.4;0.1;27.4;4.5;NA
2009-11-25;12250;0.1;13.2;28.7;4.9;NA
2009-11-26;12340;13.2;67.2;29.1;5;NA
2009-11-27;13140;67.2;0.4;27.8;5.1;NA
2009-11-28;14120;0.4;7.9;27.2;5;NA
2009-11-29;14950;7.9;0.2;27;5;NA
2009-11-30;15680;0.2;4.2;27;5;NA
2009-12-01;16650;4.2;32.6;27.8;5.1;NA
2009-12-02;17470;32.6;13.7;27.9;5.1;NA
2009-12-03;18100;13.7;17.6;27.3;5.1;NA
2009-12-04;18620;17.6;0;27.7;5;NA
2009-12-05;19040;0;0.1;28.1;5.1;NA
2009-12-06;19170;0.1;0;28.5;5;0.569
2009-12-07;19160;0;55.7;28.2;5.1;NA
2009-12-08;19060;55.7;0.2;28.6;5.2;NA
2009-12-09;19030;0.2;1.4;28.1;5.2;NA
2009-12-10;18960;1.4;18.9;27.8;5.2;NA
2009-12-11;18870;18.9;0;28;5.1;NA
2009-12-12;18750;0;24.1;27;5.2;NA
2009-12-13;18590;24.1;6.9;26.8;5;NA
2009-12-14;18540;6.9;17.5;27.6;4.9;NA
2009-12-15;18680;17.5;3.8;27.8;5.1;NA
2009-12-16;18970;3.8;0.3;26.9;5.1;NA
2009-12-17;19180;0.3;24.9;26.8;5.3;NA
2009-12-18;19270;24.9;4.4;26.4;5;NA
2009-12-19;19300;4.4;0;27;5;NA
2009-12-20;19280;0;1;26.9;5.1;NA
2009-12-21;19350;1;0;27.8;4.9;NA
2009-12-22;19910;0;7.7;27;4.9;NA
2009-12-23;20410;7.7;1.2;25.7;5.3;NA
2009-12-24;20840;1.2;5;27.3;5.1;NA
2009-12-25;21380;5;3.5;27.3;4.8;NA
2009-12-26;21550;3.5;2.3;27.2;4.8;NA
2009-12-27;21600;2.3;0;27.9;4.8;NA
2009-12-28;21770;0;0;27.7;4.8;NA
2009-12-29;21900;0;0;28.4;4.9;NA
2009-12-30;22020;0;0.4;28.6;5;NA
2009-12-31;22070;0.4;0;28;4.9;0.678
2010-01-01;22070;0;0;28.3;4.9;NA
2010-01-02;22020;0;0;28.1;4.9;NA
2010-01-03;21850;0;0.1;28.4;4.8;NA
2010-01-04;21580;0.1;0;28;5.3;NA
2010-01-05;21210;0;0;25.6;4.9;NA
2010-01-06;20610;0;0;26.9;4.9;NA
2010-01-07;19780;0;0.1;28;4.9;0.291
2010-01-08;18710;0.1;2.1;27.7;4.9;NA
2010-01-09;17580;2.1;0.9;27.7;5.1;NA
2010-01-10;16740;0.9;0.3;26.9;5.1;NA
2010-01-11;16180;0.3;1.8;28.2;5;NA
2010-01-12;15660;1.8;0;28.6;4.8;NA
2010-01-13;15110;0;0.7;28.6;4.9;NA
2010-01-14;14520;0.7;1.6;28.3;5.1;NA
2010-01-15;13870;1.6;0;27.1;5.2;NA
2010-01-16;13460;0;5.2;26.8;4.9;NA
2010-01-17;13230;5.2;3.7;27.9;4.9;NA
2010-01-18;13180;3.7;33.2;27.5;5;NA
2010-01-19;13180;33.2;12.5;28.2;5;NA
2010-01-20;12880;12.5;34.1;27.3;5;NA
2010-01-21;12610;34.1;0.8;27.3;5;NA
2010-01-22;12660;0.8;0.1;26.3;5;NA
2010-01-23;12840;0.1;7.3;27.9;5;NA
2010-01-24;13080;7.3;8.9;27.9;4.8;NA
2010-01-25;13300;8.9;8.4;26.3;5;NA
2010-01-26;13480;8.4;1.6;27.1;5.1;NA
2010-01-27;13730;1.6;55.2;27.7;5;NA
2010-01-28;14110;55.2;0.3;27.8;5.1;NA
2010-01-29;14690;0.3;0;27.8;4.8;NA
2010-01-30;15130;0;3.5;28;5;NA
2010-01-31;15300;3.5;0.1;27.5;5;NA
2010-02-01;15350;0.1;8.8;26.6;5.1;NA
2010-02-02;15380;8.8;39.9;27.7;5.1;NA
2010-02-03;15440;39.9;88;27.1;5.2;NA
2010-02-04;15700;88;61.7;26.7;5.3;NA
2010-02-05;16270;61.7;41;27.6;5.1;NA
2010-02-06;16850;41;0.4;26.4;5.1;NA
2010-02-07;17530;0.4;16.5;25.5;4.9;NA
2010-02-08;18500;16.5;0;27.5;4.6;0.13
2010-02-09;19400;0;0;27.3;5;NA
2010-02-10;20040;0;0;28.4;5.2;NA
2010-02-11;20550;0;0.1;28.7;4.8;NA
2010-02-12;20970;0.1;0;28.8;5;NA
2010-02-13;21220;0;3.1;28.8;5;NA
2010-02-14;21320;3.1;1.6;28.3;5;NA
2010-02-15;21310;1.6;16.4;28.1;4.9;NA
2010-02-16;21150;16.4;13.1;27.4;4.9;NA
2010-02-17;21010;13.1;0.1;27.3;5;0.199
2010-02-18;20770;0.1;16.5;27.6;5.1;NA
2010-02-19;20520;16.5;2.9;27.9;5;NA
2010-02-20;20330;2.9;2;28;4.8;NA
2010-02-21;20170;2;1;27.8;4.7;NA
2010-02-22;20060;1;22.9;27.3;4.9;NA
2010-02-23;19880;22.9;0.8;27.7;5;NA
2010-02-24;19660;0.8;0.5;27.2;5.1;NA
2010-02-25;19490;0.5;0.7;27.7;5;NA
2010-02-26;19310;0.7;9.9;27.7;4.8;NA
2010-02-27;19180;9.9;12;27.5;4.7;NA
2010-02-28;19090;12;0.6;28.3;5.1;NA
2010-03-01;18900;0.6;24.6;27.5;4.9;NA
2010-03-02;18690;24.6;12.8;27.1;4.9;NA
2010-03-03;18520;12.8;0.5;27.5;4.8;NA
2010-03-04;18440;0.5;32.4;28.1;5;NA
2010-03-05;18470;32.4;0;28.2;5;0.164
2010-03-06;18580;0;0.3;27.8;4.9;NA
2010-03-07;18620;0.3;0.3;28.5;5;NA
2010-03-08;18700;0.3;51.6;27.3;4.8;NA
2010-03-09;18890;51.6;0.3;28.7;4.8;NA
2010-03-10;19320;0.3;0;27.4;4.9;NA
2010-03-11;19580;0;0;28.1;5.3;NA
2010-03-12;19620;0;137.6;28.6;4.9;0.361
2010-03-13;19620;137.6;43.7;28;4.8;NA
2010-03-14;19810;43.7;2.3;28.3;4.7;NA
2010-03-15;20040;2.3;11.5;28.3;4.6;NA
2010-03-16;20050;11.5;1.3;27.6;4.6;NA
2010-03-17;20080;1.3;8.2;26.9;4.8;NA
2010-03-18;20150;8.2;2.9;26.7;4.9;NA
2010-03-19;20120;2.9;0;27.8;4.8;NA
2010-03-20;20030;0;1.2;27.6;4.5;NA
2010-03-21;19940;1.2;0.2;28.3;4.7;0.748
2010-03-22;19910;0.2;0.5;28.3;5.1;NA
2010-03-23;19990;0.5;12.3;28.7;4.7;NA
2010-03-24;20140;12.3;0;27.9;4.8;NA
2010-03-25;20190;0;0.1;27;4.8;NA
2010-03-26;20010;0.1;0;26.6;4.4;NA
2010-03-27;19640;0;0;27.2;4.4;NA
2010-03-28;19330;0;0.3;27.9;4.6;0.439
2010-03-29;19150;0.3;45.8;27;4.6;NA
2010-03-30;19060;45.8;0.4;27.3;4.7;NA
2010-03-31;19210;0.4;1.1;25.3;4.7;NA
2010-04-01;19220;1.1;0;27.2;4.3;NA
2010-04-02;19260;0;1.6;28.2;5.1;NA
2010-04-03;19410;1.6;15.8;27.8;4.6;NA
2010-04-04;19800;15.8;78.8;27.2;4.6;NA
2010-04-05;20240;78.8;8.1;26.4;4.6;NA
2010-04-06;20590;8.1;18.3;26.7;4.6;NA
2010-04-07;20840;18.3;0;26.6;4.5;NA
2010-04-08;21050;0;0;26.8;4.6;NA
2010-04-09;21200;0;0;27;4.5;NA
2010-04-10;21390;0;4.9;27.5;4.4;NA
2010-04-11;21630;4.9;0.1;27.3;4.4;NA
2010-04-12;21830;0.1;36.4;27.6;4.6;NA
2010-04-13;21990;36.4;2.2;27.9;4.9;NA
2010-04-14;22170;2.2;0.9;27.2;4.6;NA
2010-04-15;22290;0.9;3.5;26.9;4.4;NA
2010-04-16;22330;3.5;14.7;28;4.4;NA
2010-04-17;22300;14.7;0;27.2;4.5;NA
2010-04-18;22320;0;4.5;27.3;4.2;NA
2010-04-19;22320;4.5;0;26.9;4.4;NA
2010-04-20;22300;0;0.1;27.8;4.3;NA
2010-04-21;22240;0.1;1.5;28.5;4.3;NA
2010-04-22;22130;1.5;0;27.9;4.3;NA
2010-04-23;21970;0;1.7;28.5;4.2;NA
2010-04-24;21770;1.7;14.2;27.7;4.9;NA
2010-04-25;21550;14.2;18.4;28.2;5.2;NA
2010-04-26;21290;18.4;10.5;28.2;4.3;NA
2010-04-27;20970;10.5;5.3;27.5;4.2;NA
2010-04-28;20510;5.3;0;27.2;4.3;NA
2010-04-29;20140;0;10.6;27.8;4.3;NA
2010-04-30;20020;10.6;24.5;27.1;4.4;NA
2010-05-01;20160;24.5;3.4;25.4;4.3;NA
2010-05-02;20690;3.4;4.8;27.1;4.4;NA
2010-05-03;20900;4.8;1.1;28;4.3;NA
2010-05-04;21120;1.1;0;25.8;4.2;NA
2010-05-05;21380;0;6.5;27;4.3;NA
2010-05-06;21590;6.5;42;27.5;5.2;NA
2010-05-07;21800;42;0.1;27.2;4.3;NA
2010-05-08;22070;0.1;30.2;27.1;4.2;NA
2010-05-09;22300;30.2;0;26;4.3;NA
2010-05-10;22520;0;0;23.6;4.1;NA
2010-05-11;22650;0;0;24.3;4.2;NA
2010-05-12;22730;0;0;25.1;4.1;NA
2010-05-13;22810;0;0;24.7;4.2;NA
2010-05-14;22860;0;0;25.5;4.2;NA
2010-05-15;22910;0;0;27.2;4.2;0.773
2010-05-16;22980;0;0;27.5;4.1;NA
2010-05-17;23020;0;0;28.1;5.1;NA
2010-05-18;23030;0;8.4;28.3;4.1;NA
2010-05-19;23030;8.4;18;27;4.1;NA
2010-05-20;22980;18;18.7;26.7;4;NA
2010-05-21;22880;18.7;0;27.3;4.2;NA
2010-05-22;22760;0;0.1;27.1;4.2;NA
2010-05-23;22520;0.1;6.4;27.9;4.2;NA
2010-05-24;22330;6.4;19.3;27.9;4.1;NA
2010-05-25;22200;19.3;5.6;27.9;4.2;NA
2010-05-26;22080;5.6;0;26.4;4.1;NA
2010-05-27;21940;0;0;25.1;4.2;NA
2010-05-28;21760;0;0;25.7;4.9;NA
2010-05-29;21740;0;0;26.8;4.1;NA
2010-05-30;21650;0;1.1;27.8;4.1;NA
2010-05-31;21600;1.1;9;26.4;3.9;NA
2010-06-01;21520;9;0;22.9;4;NA
2010-06-02;21380;0;0;22.9;4.1;NA
2010-06-03;21140;0;0;24;4;NA
2010-06-04;20760;0;1.6;25.3;3.9;NA
2010-06-05;20440;1.6;0;26.4;3.7;NA
2010-06-06;20220;0;0;25.4;3.7;NA
2010-06-07;19830;0;5.1;25.9;3.8;NA
2010-06-08;19320;5.1;0;26.3;5;NA
2010-06-09;18990;0;0.1;25.6;3.9;NA
2010-06-10;18960;0.1;2.9;25.3;3.9;NA
2010-06-11;18820;2.9;5.6;25.3;3.9;NA
2010-06-12;18690;5.6;0;25.9;4;NA
2010-06-13;18910;0;0;26.1;3.9;NA
2010-06-14;18130;0;0;26.4;3.9;NA
2010-06-15;17860;0;10.8;27.5;3.7;NA
2010-06-16;17450;10.8;0;26.9;3.8;NA
2010-06-17;16960;0;3.2;27;3.8;NA
2010-06-18;16600;3.2;2;27.1;3.9;NA
2010-06-19;16330;2;4.6;26.8;5.1;NA
2010-06-20;15590;4.6;0;27.2;4.1;NA
2010-06-21;15520;0;0.6;27.5;4.1;NA
2010-06-22;15240;0.6;0.8;27;4;NA
2010-06-23;15080;0.8;0;26.4;4.1;NA
2010-06-24;14880;0;3.6;27.2;4;NA
2010-06-25;14790;3.6;0;27;3.8;NA
2010-06-26;14630;0;0;27;3.9;NA
2010-06-27;14410;0;23;26.9;4;NA
2010-06-28;14190;23;0.1;26.3;4;NA
2010-06-29;14200;0.1;0;25.3;3.8;NA
2010-06-30;14710;0;0;25.9;5.2;NA
2010-07-01;15180;0;0;26.7;3.8;NA
2010-07-02;15090;0;0;26.9;3.9;0.704
2010-07-03;14760;0;0;26.7;4.1;NA
2010-07-04;14560;0;3.6;26.9;4;NA
2010-07-05;14340;3.6;0.1;27.3;4;NA
2010-07-06;13920;0.1;0;27.9;3.9;NA
2010-07-07;13440;0;0;27.4;4.1;NA
2010-07-08;13010;0;29.1;27.9;4.1;NA
2010-07-09;12710;29.1;2;26.7;4;NA
2010-07-10;12540;2;2.6;27.1;3.9;NA
2010-07-11;12600;2.6;3.2;26.9;5.1;NA
2010-07-12;12760;3.2;0.1;27.8;4;NA
2010-07-13;12920;0.1;0;27.8;4.1;NA
2010-07-14;13190;0;0;26.9;4.2;NA
2010-07-15;13530;0;3.3;25.7;4.4;NA
2010-07-16;13680;3.3;0;22.7;4.2;NA
2010-07-17;13530;0;0;19.8;4.1;NA
2010-07-18;13410;0;0;22.4;4.2;NA
2010-07-19;14440;0;0;22.2;4.2;NA
2010-07-20;15900;0;0;22.3;4.2;NA
2010-07-21;16630;0;0;24.2;4.1;NA
2010-07-22;16700;0;0.2;25.8;5.3;NA
2010-07-23;16250;0.2;0.1;26.3;3.9;NA
2010-07-24;15450;0.1;5;26.6;4.1;NA
2010-07-25;14540;5;4.3;26.7;4.3;NA
2010-07-26;13510;4.3;39.3;25.9;4.2;NA
2010-07-27;12480;39.3;9.9;25.2;4;NA
2010-07-28;11590;9.9;0;26.6;4;NA
2010-07-29;11010;0;1.8;27.1;4.2;NA
2010-07-30;10800;1.8;0;27.6;4.2;NA
2010-07-31;11200;0;19;27.8;4.3;NA
2010-08-01;12400;19;1.4;27.9;4.3;NA
2010-08-02;13220;1.4;0;26.7;5.4;NA
2010-08-03;13240;0;0;25.3;4.3;0.384
2010-08-04;12780;0;0;26;4.3;NA
2010-08-05;12420;0;0;24.8;4.4;NA
2010-08-06;12500;0;0;24;4.3;NA
2010-08-07;12750;0;0;25.5;4.3;NA
2010-08-08;13120;0;0;26.5;4.5;NA
2010-08-09;13610;0;0;26.8;4.4;NA
2010-08-10;13660;0;0;27;4.4;NA
2010-08-11;13080;0;0;26.9;4.4;NA
2010-08-12;12190;0;14.5;25.6;4.5;NA
2010-08-13;11250;14.5;4.1;27.4;5;NA
2010-08-14;10520;4.1;0;26;5.3;NA
2010-08-15;9775;0;0;26.5;4.5;NA
2010-08-16;9376;0;0;26.4;4.6;NA
2010-08-17;8842;0;0;26.6;4.4;NA
2010-08-18;8282;0;0;26.6;4.5;NA
2010-08-19;7921;0;4.7;26.6;4.5;0.623
2010-08-20;7519;4.7;0.1;26.2;4.6;NA
2010-08-21;6960;0.1;0;26.7;4.5;NA
2010-08-22;6440;0;0;27.5;4.6;NA
2010-08-23;6228;0;0;27.5;4.7;NA
2010-08-24;6062;0;31.7;28;4.7;NA
2010-08-25;5866;31.7;0;27.9;5.4;NA
2010-08-26;5847;0;12.5;27.9;4.6;NA
2010-08-27;5855;12.5;1.4;28.3;4.7;NA
2010-08-28;5855;1.4;0.1;28.5;4.6;NA
2010-08-29;5855;0.1;0;28.3;4.6;NA
2010-08-30;5783;0;0;28.2;4.5;NA
2010-08-31;5621;0;0;28.3;4.4;NA
2010-09-01;5508;0;9.4;28.1;4.4;NA
2010-09-02;5449;9.4;0;26.3;4.6;NA
2010-09-03;5443;0;4.5;26.9;4.8;NA
2010-09-04;5447;4.5;0.2;27.4;4.9;0.675
2010-09-05;5510;0.2;0;26.7;5.5;NA
2010-09-06;5708;0;0;26.3;4.9;NA
2010-09-07;6427;0;0;26.4;4.5;NA
2010-09-08;7013;0;0;27.3;4.7;NA
2010-09-09;7271;0;0;27.7;4.8;NA
2010-09-10;7607;0;0;28;4.8;NA
2010-09-11;8182;0;2.9;27.7;4.9;NA
2010-09-12;8647;2.9;0;28;4.9;NA
2010-09-13;8642;0;8.4;28.6;4.9;0.529
2010-09-14;8243;8.4;13.9;29.6;5;NA
2010-09-15;7839;13.9;0;26;5;NA
2010-09-16;7495;0;0;27.2;5.3;NA
2010-09-17;7186;0;0;28;4.9;NA
2010-09-18;6938;0;0.2;26.8;4.6;NA
2010-09-19;6810;0.2;0;26.1;5;NA
2010-09-20;7156;0;3.8;27.2;5;0.247
2010-09-21;7673;3.8;0.2;27.8;5.1;NA
2010-09-22;7919;0.2;0;28.1;5.1;NA
2010-09-23;7907;0;2.4;27.9;5.1;NA
2010-09-24;7790;2.4;0;28.4;5.1;NA
2010-09-25;7650;0;0;28.1;4.9;NA
2010-09-26;7354;0;0;28.4;4.9;NA
2010-09-27;6907;0;0;29.5;5.3;NA
2010-09-28;6614;0;0;29.1;4.8;NA
2010-09-29;6356;0;16.8;30;4.9;NA
2010-09-30;6132;16.8;0.4;29.4;4.8;NA
2010-10-01;5838;0.4;3.9;29.9;5;NA
2010-10-02;5575;3.9;0;29.6;4.9;NA
2010-10-03;5465;0;0;27.8;5;NA
2010-10-04;5480;0;0;25.3;5;NA
2010-10-05;5360;0;0;26.8;5;NA
2010-10-06;5193;0;0.6;28.2;5.1;NA
2010-10-07;5112;0.6;0;29.6;5.2;NA
2010-10-08;5170;0;0;29.2;5.2;NA
2010-10-09;5343;0;10.5;26.4;5.1;NA
2010-10-10;5490;10.5;0;27.7;5;NA
2010-10-11;5541;0;0;26.5;4.8;NA
2010-10-12;5600;0;0;27.2;4.9;NA
2010-10-13;5931;0;0;27.7;5.1;NA
2010-10-14;6514;0;19.3;28.1;4.9;NA
2010-10-15;7311;19.3;15.2;26.7;4.9;NA
2010-10-16;8297;15.2;0.6;26.2;5.1;NA
2010-10-17;8325;0.6;0;27.8;5;NA
2010-10-18;8293;0;32.6;27.9;5.1;NA
2010-10-19;8066;32.6;0;26.8;5.2;NA
2010-10-20;7816;0;0.4;27.8;4.7;NA
2010-10-21;7596;0.4;0;28.6;4.9;NA
2010-10-22;7399;0;0;28.7;4.9;0.696
2010-10-23;7257;0;1.6;28.8;5;NA
2010-10-24;7338;1.6;16.2;28.2;5;NA
2010-10-25;7585;16.2;0.2;26.3;4.9;NA
2010-10-26;7762;0.2;0;27.1;4.9;NA
2010-10-27;7711;0;0;28;5.1;NA
2010-10-28;7392;0;0.1;28.8;5;NA
2010-10-29;7087;0.1;12.3;28.9;4.9;NA
2010-10-30;6964;12.3;0.5;27.6;5.3;NA
2010-10-31;6840;0.5;8.4;28.3;5;NA
2010-11-01;6794;8.4;0.8;27.4;5.1;NA
2010-11-02;6894;0.8;0;24.2;5.1;NA
2010-11-03;6969;0;0;27;4.9;NA
2010-11-04;6935;0;0;27.6;4.9;NA
2010-11-05;6947;0;1.7;29.6;4.8;NA
2010-11-06;7192;1.7;24.2;29;4.9;NA
2010-11-07;7603;24.2;0;26.5;5;NA
2010-11-08;7798;0;9.8;27.2;5;NA
2010-11-09;7698;9.8;55.8;26.8;4.9;NA
2010-11-10;7614;55.8;42.7;26.8;5.2;NA
2010-11-11;7910;42.7;2;25.8;4.7;NA
2010-11-12;8565;2;0.1;25.3;4.7;NA
2010-11-13;9040;0.1;1.1;26.7;4.9;NA
2010-11-14;9435;1.1;20.2;27.7;5.1;NA
2010-11-15;10160;20.2;0.1;27.9;5;NA
2010-11-16;11140;0.1;0.4;27;5;NA
2010-11-17;11800;0.4;0;27.9;4.9;NA
2010-11-18;12440;0;0;28.3;4.8;NA
2010-11-19;13030;0;0;27.7;5;NA
2010-11-20;13390;0;32.6;28.2;5;NA
2010-11-21;13500;32.6;0;28.2;5;NA
2010-11-22;13480;0;1.4;27.5;4.9;NA
2010-11-23;13320;1.4;0;27.7;5;NA
2010-11-24;13060;0;8.4;28.4;5.1;NA
2010-11-25;12630;8.4;0.4;26;5;NA
2010-11-26;12010;0.4;4.6;27.6;5.1;NA
2010-11-27;11340;4.6;0;28;5;NA
2010-11-28;10900;0;6.9;28.7;4.9;NA
2010-11-29;10800;6.9;0.3;28.6;5;NA
2010-11-30;10840;0.3;5.5;27.9;5;NA
2010-12-01;10900;5.5;44.8;27.7;5.1;NA
2010-12-02;10900;44.8;1.3;26.4;4.8;NA
2010-12-03;10820;1.3;0;26.8;4.9;NA
2010-12-04;10800;0;0;27;4.9;NA
2010-12-05;10950;0;3;27.4;5;NA
2010-12-06;11140;3;9.6;27.5;5;NA
2010-12-07;11460;9.6;0;28.3;4.9;NA
2010-12-08;12020;0;1.5;28.7;5;NA
2010-12-09;12570;1.5;0;29.2;5.1;0.655
2010-12-10;12750;0;11.5;29;5.1;NA
2010-12-11;12710;11.5;2.5;28.8;5;NA
2010-12-12;12500;2.5;0.1;28.9;5;NA
2010-12-13;12060;0.1;0;29.3;5;NA
2010-12-14;11490;0;4.4;28.1;4.9;NA
2010-12-15;11240;4.4;1;26;5.1;NA
2010-12-16;10850;1;0;26.6;5;NA
2010-12-17;10420;0;12.4;27.6;5.1;NA
2010-12-18;10010;12.4;0.7;27.8;5.1;NA
2010-12-19;9808;0.7;0.3;28;5.1;NA
2010-12-20;9855;0.3;0;27.7;5.1;NA
2010-12-21;10010;0;17.3;26.6;5;NA
2010-12-22;10210;17.3;0.1;27.3;5;NA
2010-12-23;10420;0.1;3.9;26.5;4.9;NA
2010-12-24;10700;3.9;17.8;27.3;5;NA
2010-12-25;11210;17.8;2;27.7;5;0.683
2010-12-26;11750;2;0;27.4;5.1;NA
2010-12-27;12030;0;3.1;27.6;5;NA
2010-12-28;12270;3.1;23.5;28;4.6;NA
2010-12-29;12900;23.5;0;27.9;4.8;NA
2010-12-30;13900;0;2.3;28;4.9;NA
2010-12-31;14610;2.3;0;28.6;5;NA
2011-01-01;14820;0;0;28.4;4.7;NA
2011-01-02;14820;0;0;28.5;4.9;NA
2011-01-03;14700;0;0;28.7;5;NA
2011-01-04;13830;0;0;28.1;5;NA
2011-01-05;12610;0;0;28.4;4.9;NA
2011-01-06;13540;0;0.1;27.5;4.9;NA
2011-01-07;13380;0.1;10.6;27.5;4.9;NA
2011-01-08;13470;10.6;4.1;27.2;4.9;NA
2011-01-09;13790;4.1;0;27.9;4.9;NA
2011-01-10;13960;0;3.7;27;5;NA
2011-01-11;13880;3.7;12;28;5.1;NA
2011-01-12;13750;12;3.6;27.4;5;NA
2011-01-13;13890;3.6;2.2;27.8;5;NA
2011-01-14;14250;2.2;28.1;27.4;5;NA
2011-01-15;14400;28.1;0.5;28.3;5.1;NA
2011-01-16;14180;0.5;0;28;5;NA
2011-01-17;13720;0;0;28;5;NA
2011-01-18;13200;0;17.4;28.3;5;NA
2011-01-19;12710;17.4;0.3;28.1;5;NA
2011-01-20;12280;0.3;0;28.6;4.9;NA
2011-01-21;12000;0;0;28.1;5.1;NA
2011-01-22;11860;0;0;27.8;5;NA
2011-01-23;11750;0;3.9;27.2;4.9;NA
2011-01-24;11520;3.9;9.3;28;5.1;NA
2011-01-25;11260;9.3;0.1;27.6;5.1;NA
2011-01-26;11140;0.1;0.5;27.6;5;NA
2011-01-27;11150;0.5;32.9;27.6;5.1;NA
2011-01-28;11160;32.9;0.2;27.1;5.2;NA
2011-01-29;11180;0.2;9;24.8;5.1;NA
2011-01-30;11210;9;1;26.2;5;NA
