date,q,pp,t,pet
2000-07-04,5987,60.8625,21.0274,3.495650727
2000-07-05,7141,6.6773,20.3559,3.408261674
2000-07-06,7495,0.0393,21.6836,3.589919845
2000-07-07,7528,0.1229,22.1327,3.653836562
2000-07-08,6743,0,22.0257,3.643155555
2000-07-09,6402,7.82,21.5576,3.583955804
2000-07-10,6374,2.561,21.3655,3.562138242
2000-07-11,6467,0,21.6908,3.610477362
2000-07-12,5753,1.1985,21.5604,3.597432834
2000-07-13,6728,11.6319,19.5713,3.332479161
2000-07-14,7254,0.8802,18.9182,3.248438021
2000-07-15,7710,0,19.6113,3.347436509
2000-07-16,7080,0,19.6775,3.361513902
2000-07-17,5317,0,21.2138,3.57637672
2000-07-18,4408,0,21.9501,3.68278232
2000-07-19,3667,13.994,21.7171,3.657038356
2000-07-20,3971,84.1192,20.0926,3.44058103
2000-07-21,3796,26.7939,20.6899,3.528702984
2000-07-22,3492,0,21.8503,3.69477722
2000-07-23,3170,90.9572,21.4261,3.643155271
2000-07-24,2945,3.3081,20.2921,3.493439706
2000-07-25,2777,1.4108,20.0918,3.472492989
2000-07-26,2973,0.5561,20.607,3.550798872
2000-07-27,3207,0.49,21.2829,3.651860989
2000-07-28,3359,0.3168,21.7692,3.727046838
2000-07-29,3534,0,21.5981,3.710928924
2000-07-30,3290,0.4563,21.9501,3.767976276
2000-07-31,3109,7.31,22.5631,3.861925712
2000-08-01,2883,23.5177,22.0057,3.792021661
2000-08-02,2290,7.7825,22.2693,3.837420866
2000-08-03,1974,59.9331,21.5318,3.74189761
2000-08-04,3043,91.468,21.2462,3.709882382
2000-08-05,5178,0.0702,21.3614,3.734552684
2000-08-06,4787,0,22.0173,3.836149084
2000-08-07,4319,33.4118,21.504,3.771850551
2000-08-08,4741,58.1412,21.248,3.743984274
2000-08-09,5389,18.7377,21.4952,3.787948646
2000-08-10,4982,2.5017,21.7953,3.839706617
2000-08-11,3659,6.2905,21.3049,3.778167353
2000-08-12,3175,0.0478,21.0221,3.746223666
2000-08-13,3060,1.8224,21.1208,3.769168086
2000-08-14,3305,0.4305,20.7437,3.723382501
2000-08-15,3022,0.0235,20.9695,3.76475804
2000-08-16,2879,0.0372,21.6417,3.871154516
2000-08-17,2989,0,22.2047,3.962096715
2000-08-18,3212,0.0212,21.6489,3.890089783
2000-08-19,3391,0.6143,21.3597,3.856699901
2000-08-20,3548,0,21.9831,3.956920413
2000-08-21,3292,0.0102,21.7385,3.929948519
2000-08-22,2720,0.5664,22.2618,4.0158935
2000-08-23,2632,0.1446,22.3441,4.037028969
2000-08-24,4261,0.3073,23.4504,4.209680877
2000-08-25,3626,0.5862,22.4038,4.063735379
2000-08-26,2698,0.0584,22.632,4.106495408
2000-08-27,2156,4.5286,22.6458,4.117394104
2000-08-28,1794,0,23.0842,4.191589823
2000-08-29,1487,0,22.6649,4.137688557
2000-08-30,1202,1.4555,23.2322,4.231294747
2000-08-31,1631,5.1729,22.8377,4.180700325
2000-09-01,1960,12.3089,23.3863,4.271675681
2000-09-02,2276,0,23.7057,4.328301483
2000-09-03,2706,5.649,23.5348,4.310916296
2000-09-04,3022,16.2645,21.6472,4.033450294
2000-09-05,3309,2.5211,22.5872,4.183575139
2000-09-06,3674,0,23.01,4.255512116
2000-09-07,4063,2.6659,22.6235,4.204357803
2000-09-08,4314,14.3972,22.8386,4.244569088
2000-09-09,4488,3.6862,22.9902,4.275038619
2000-09-10,4822,7.3649,23.2101,4.315872918
2000-09-11,5216,8.6614,23.1381,4.31191844
2000-09-12,5707,11.0609,23.1532,4.321123453
2000-09-13,6152,40.115,22.467,4.222350886
2000-09-14,6536,9.5087,22.4523,4.226459729
2000-09-15,5414,0.0596,23.0825,4.329812499
2000-09-16,4698,29.1159,21.9711,4.16435211
2000-09-17,4177,3.2543,20.1985,3.89599883
2000-09-18,3732,3.2204,21.6323,4.123137303
2000-09-19,3392,0.3116,22.5179,4.265685629
2000-09-20,2958,1.363,22.9088,4.331600651
2000-09-21,2478,9.7453,22.953,4.343586275
2000-09-22,1988,25.2871,21.7398,4.159775719
2000-09-23,1676,6.9314,22.6226,4.301767018
2000-09-24,1575,6.9818,23.1907,4.394783703
2000-09-25,2271,36.7215,21.9058,4.198610087
2000-09-26,2905,1.3002,19.8491,3.881297373
2000-09-27,3540,1.1594,20.6164,4.004696213
2000-09-28,4548,0,22.4189,4.290079524
2000-09-29,5767,0,22.7695,4.34836349
2000-09-30,6851,33.0403,21.5765,4.164632744
2000-10-01,7569,0.232,22.5751,4.324101798
2000-10-02,7351,0.4414,22.8407,4.36855384
2000-10-03,6890,14.0817,23.1222,4.415343699
2000-10-04,6352,5.4054,22.9926,4.397392498
2000-10-05,5839,23.4577,22.0644,4.253695649
2000-10-06,5168,8.4684,22.2764,4.28894526
2000-10-07,4614,25.0123,22.4857,4.323598183
2000-10-08,4379,0.1486,22.217,4.282858222
2000-10-09,4238,2.8265,22.1339,4.271109234
2000-10-10,4077,0.2734,21.9493,4.24317866
2000-10-11,3878,0.1667,21.6623,4.198918556
2000-10-12,3783,0.0271,22.8219,4.38231489
2000-10-13,4080,3.0782,23.5261,4.493838052
2000-10-14,4642,0.9313,22.1624,4.279401045
2000-10-15,5135,0.0104,21.6061,4.19196712
2000-10-16,5919,17.1838,22.314,4.303542563
2000-10-17,6523,0.2476,22.5923,4.347259798
2000-10-18,6676,0.3294,22.8119,4.381556376
2000-10-19,5883,5.4218,22.7252,4.36743123
2000-10-20,5102,0.3544,22.72,4.365985541
2000-10-21,4743,0,23.3833,4.469656349
2000-10-22,3852,0,23.8988,4.549861867
2000-10-23,3082,0,24.2324,4.601246513
2000-10-24,2755,0.1647,24.1639,4.589181478
2000-10-25,2515,3.4702,24.2517,4.601567981
2000-10-26,2380,0.4323,22.8687,4.382516625
2000-10-27,2253,3.4982,23.2401,4.439282648
2000-10-28,2124,0.0173,23.7189,4.512759675
2000-10-29,1996,0,23.0832,4.411004848
2000-10-30,1879,5.1498,22.8229,4.368166187
2000-10-31,1782,0.0058,24.1274,4.570820424
2000-11-01,1740,4.4411,23.7828,4.514520432
2000-11-02,1718,4.523,24.0901,4.560379737
2000-11-03,1711,0.6556,24.456,4.61528424
2000-11-04,1676,3.9259,24.8374,4.672473466
2000-11-05,1617,0,25.7767,4.816837831
2000-11-06,1596,0.2086,25.2016,4.724083684
2000-11-07,1558,16.4599,25.0572,4.69870298
2000-11-08,1490,2.3024,25.4888,4.763283871
2000-11-09,1460,0.5826,25.3017,4.731133997
2000-11-10,1434,0,25.5657,4.769367885
2000-11-11,1380,0.9031,24.5099,4.601709304
2000-11-12,1292,0,25.0137,4.677279584
2000-11-13,1195,2.5533,24.6729,4.621193606
2000-11-14,1088,3.1817,24.7378,4.628305852
2000-11-15,1012,0.42,24.0973,4.525684272
2000-11-16,962.6,17.7,22.5639,4.284404926
2000-11-17,1031,13.916,21.1842,4.067316824
2000-11-18,1469,6.585,21.5852,4.126944846
2000-11-19,2011,0.0691,23.0735,4.35519035
2000-11-20,2623,0.8384,23.3538,4.39588294
2000-11-21,3840,8.9399,23.3336,4.389993678
2000-11-22,5133,6.8816,23.4188,4.4004671
2000-11-23,5632,25.0687,21.3326,4.07494633
2000-11-24,5107,1.2703,21.8195,4.147808652
2000-11-25,4674,0,22.2722,4.215348009
2000-11-26,4614,0,23.1291,4.345304501
2000-11-27,4436,5.7976,23.2424,4.360371826
2000-11-28,4595,21.8848,22.7907,4.28830743
2000-11-29,4726,14.4236,22.9452,4.309884329
2000-11-30,4809,7.7933,22.2429,4.199442643
2000-12-01,4850,0.4905,22.6674,4.262800718
2000-12-02,4997,0.0352,23.0272,4.316220844
2000-12-03,4637,3.0979,24.1129,4.481423859
2000-12-04,3494,2.8602,24.0705,4.473005519
2000-12-05,3504,0.3038,23.7544,4.422601404
2000-12-06,4457,24.1011,22.0225,4.15466621
2000-12-07,5509,2.5477,21.66,4.097498596
2000-12-08,5988,0.3142,21.7131,4.104330211
2000-12-09,6500,0.7244,22.173,4.173750985
2000-12-10,7054,21.1549,22.9718,4.295287227
2000-12-11,7157,0,23.9773,4.448614301
2000-12-12,6222,1.2928,23.8615,4.429892877
2000-12-13,4860,12.3432,23.8076,4.420807216
2000-12-14,4288,0,23.7482,4.411011842
2000-12-15,3780,0.5454,24.2853,4.492865254
2000-12-16,3216,7.00E-04,24.1276,4.468253606
2000-12-17,3001,1.8648,23.1236,4.313966867
2000-12-18,2738,1.782,23.308,4.342115366
2000-12-19,2240,17.6161,23.1328,4.315240398
2000-12-20,1854,4.4743,23.2563,4.334318723
2000-12-21,1498,0.0021,23.3801,4.353581467
2000-12-22,1249,5.137,23.8565,4.427079417
2000-12-23,1546,0.4557,23.1574,4.320368601
2000-12-24,2243,0.5578,23.5045,4.374313658
2000-12-25,2944,0.0666,23.4163,4.361600174
2000-12-26,3275,1.1152,23.4848,4.373073974
2000-12-27,3735,35.1669,22.9633,4.294086437
2000-12-28,4123,107.3024,21.9951,4.146572437
2000-12-29,4523,11.5906,22.8061,4.272474046
2000-12-30,4786,47.3778,22.6522,4.250274427
2000-12-31,5149,3.7397,22.4798,4.225338048
2001-01-01,5825,0,22.367,4.208079712
2001-01-02,6219,0,21.718,4.109929938
2001-01-03,6106,0.2188,22.8866,4.291527672
2001-01-04,5755,0,24.0666,4.475157721
2001-01-05,5282,0.017,24.2352,4.503285914
2001-01-06,4854,0.6472,24.2779,4.512154524
2001-01-07,4456,5.2214,24.3323,4.522948534
2001-01-08,4065,11.0476,23.7072,4.429027487
2001-01-09,3780,11.8924,23.4766,4.396001392
2001-01-10,3406,4.9795,24.1235,4.498576591
2001-01-11,3688,21.0977,23.2187,4.361538494
2001-01-12,5165,7.6179,22.613,4.270672737
2001-01-13,5925,3.6496,23.2935,4.378826478
2001-01-14,5633,8.9562,22.9494,4.328523648
2001-01-15,6096,39.0347,22.217,4.218044753
2001-01-16,5286,6.1167,22.3515,4.241920893
2001-01-17,4854,41.2048,21.9331,4.180079822
2001-01-18,5172,9.6568,21.8707,4.173494133
2001-01-19,5520,3.8584,21.4612,4.112994961
2001-01-20,5220,0,21.5588,4.131326812
2001-01-21,4785,0.2888,22.9532,4.351601879
2001-01-22,4348,23.4358,22.8693,4.34193851
2001-01-23,3647,41.0619,22.3236,4.260282205
2001-01-24,3123,1.763,22.3426,4.266633512
2001-01-25,2701,0.0256,22.6147,4.312534267
2001-01-26,2314,0,22.7812,4.342010942
2001-01-27,2649,4.3163,22.2612,4.264154295
2001-01-28,3491,0,22.7937,4.350929427
2001-01-29,4285,7.0968,23.2781,4.430295394
2001-01-30,3664,14.525,23.4191,4.455925933
2001-01-31,3205,11.4122,23.0892,4.407678839
2001-02-01,3309,0,24.1162,4.572411212
2001-02-02,3166,0.026,24.5498,4.644100121
2001-02-03,3070,2.5752,24.3231,4.611998071
2001-02-04,3186,23.0228,23.3515,4.462544815
2001-02-05,3375,14.3255,21.5101,4.175799878
2001-02-06,3574,14.6802,20.8858,4.080425531
2001-02-07,3522,0.2294,21.8152,4.229934062
2001-02-08,3296,7.5645,22.8396,4.394573462
2001-02-09,3412,0,22.5385,4.349977825
2001-02-10,3792,0.124,22.4022,4.331281619
2001-02-11,4324,0.026,22.3946,4.332821055
2001-02-12,4821,0.2533,21.6758,4.221705995
2001-02-13,5536,0.3118,21.9193,4.262735277
2001-02-14,5966,0,21.8652,4.256547278
2001-02-15,5964,0.0554,22.3254,4.331764203
2001-02-16,6718,0.7607,23.0566,4.449915247
2001-02-17,8532,0.0091,23.8304,4.57480648
2001-02-18,9439,62.291,23.7816,4.569079618
2001-02-19,8668,47.3313,22.8231,4.418723816
2001-02-20,7365,0.5881,23.1367,4.470203761
2001-02-21,6078,4.919,23.6909,4.559800994
2001-02-22,5432,14.6507,23.7437,4.569578764
2001-02-23,6390,78.0389,22.9095,4.438140527
2001-02-24,7191,0.1489,23.2888,4.499479173
2001-02-25,7019,0.6246,22.5187,4.377812122
2001-02-26,6163,0.1738,23.4878,4.532647067
2001-02-27,5626,1.9132,23.5724,4.5465855
2001-02-28,5026,11.5767,23.4877,4.533390357
2001-03-01,5786,18.4715,22.2599,4.338085533
2001-03-02,6219,0.1816,22.8085,4.425274214
2001-03-03,6106,33.668,22.0145,4.298615586
2001-03-04,5755,37.8201,21.7378,4.254086621
2001-03-05,5272,2.3433,23.2344,4.491462793
2001-03-06,4798,2.828,24.8261,4.743660399
2001-03-07,4642,16.7886,23.0959,4.467318831
2001-03-08,5426,18.0367,23.5524,4.538498892
2001-03-09,5263,9.7005,22.445,4.360908252
2001-03-10,4860,9.0601,23.6327,4.547768791
2001-03-11,4964,1.7649,23.7991,4.57209666
2001-03-12,5347,1.3517,24.4226,4.6686984
2001-03-13,5925,1.1439,24.4014,4.66271398
2001-03-14,5613,3.664,24.7591,4.716546515
2001-03-15,5975,39.138,23.185,4.464094567
2001-03-16,5248,8.5615,22.4937,4.351479226
2001-03-17,4700,0.103,22.2855,4.315203777
2001-03-18,4794,0.6646,22.9349,4.414275385
2001-03-19,5224,2.2272,23.8791,4.559488071
2001-03-20,5361,46.1483,22.9399,4.407117405
2001-03-21,5152,7.9109,21.9428,4.245678288
2001-03-22,5161,0.0991,23.8428,4.540395057
2001-03-23,5700,7.5052,24.3782,4.619666562
2001-03-24,6231,18.7529,23.7571,4.516866005
2001-03-25,6469,11.0283,22.3461,4.290142878
2001-03-26,6511,0.3512,23.0399,4.39354183
2001-03-27,6264,3.4809,23.2514,4.420975407
2001-03-28,5838,15.2812,24.043,4.538762745
2001-03-29,5600,13.6972,23.2806,4.413476133
2001-03-30,5556,17.1003,22.215,4.241067355
2001-03-31,5694,0.2158,23.5985,4.450036014
2001-04-01,5900,11.1663,24.3048,4.552935813
2001-04-02,6219,32.786,22.9862,4.341187636
2001-04-03,6106,0.1875,23.198,4.366912416
2001-04-04,5755,0.6587,23.5781,4.41836028
2001-04-05,5310,1.352,23.4652,4.393332138
2001-04-06,5023,10.826,22.5063,4.237842584
2001-04-07,4491,11.0489,22.3083,4.19973033
2001-04-08,4115,6.3555,21.6184,4.086057483
2001-04-09,3830,0,23.206,4.321574167
2001-04-10,3413,0,24.1032,4.450428259
2001-04-11,3688,33.2761,23.1117,4.290342068
2001-04-12,5165,16.357,22.83,4.238824695
2001-04-13,5925,28.2896,22.6249,4.198988119
2001-04-14,5613,0,23.695,4.352578956
2001-04-15,5975,0,23.4701,4.309345635
2001-04-16,5250,32.2986,23.4429,4.295998688
2001-04-17,4740,3.4914,22.8041,4.190382745
2001-04-18,4965,0.4997,23.8708,4.341557543
2001-04-19,5299,0.0347,24.4131,4.413238645
2001-04-20,5613,8.6305,24.8502,4.468712278
2001-04-21,4974,6.8809,24.2605,4.370436317
2001-04-22,4906,4.3702,24.287,4.364313497
2001-04-23,6512,26.0987,23.8742,4.292791968
2001-04-24,7871,23.4116,23.4357,4.217685792
2001-04-25,9103,9.00E-04,21.9992,3.995158069
2001-04-26,9866,14.161,21.6179,3.929368612
2001-04-27,10630,0.3871,22.8843,4.106469275
2001-04-28,12240,0.1172,23.0082,4.114799013
2001-04-29,13300,52.6073,22.7472,4.066612212
2001-04-30,14010,0,22.3718,4.001875081
2001-05-01,14070,0,23.434,4.14707562
2001-05-02,12510,0,23.933,4.20958609
2001-05-03,10880,3.552,21.8491,3.896875823
2001-05-04,12890,0.2633,22.8,4.025060218
2001-05-05,14240,0,23.0548,4.052063495
2001-05-06,12950,10.1185,22.334,3.93835943
2001-05-07,11610,0,22.6309,3.971483774
2001-05-08,9771,5.4273,22.9176,4.002993192
2001-05-09,8210,0,24.0367,4.153434325
2001-05-10,8572,80.5899,21.8655,3.833659634
2001-05-11,9609,0,22.5606,3.92348457
2001-05-12,10030,0.1226,22.9741,3.972931633
2001-05-13,9994,46.8181,22.3676,3.877674132
2001-05-14,9711,4.3412,22.3796,3.870349363
2001-05-15,9478,12.0587,22.9069,3.935798834
2001-05-16,9679,0.98,23.3611,3.990738301
2001-05-17,9979,27.9678,21.7501,3.755571392
2001-05-18,10700,2.9048,21.129,3.660212343
2001-05-19,11560,0.219,22.2364,3.806969598
2001-05-20,12030,0.3227,22.5867,3.847599689
2001-05-21,12060,40.0578,21.5545,3.695760025
2001-05-22,11680,3.5047,22.7926,3.859990729
2001-05-23,10570,2.572,23.3133,3.924242331
2001-05-24,8965,13.0651,23.0195,3.875712769
2001-05-25,8122,1.9635,22.7096,3.825302566
2001-05-26,7692,34.7361,22.4815,3.786514034
2001-05-27,7482,0.6032,22.4661,3.777285412
2001-05-28,7004,12.4994,21.779,3.67605223
2001-05-29,6901,4.9041,22.4015,3.754808376
2001-05-30,6494,0,22.2244,3.724090568
2001-05-31,6410,0,22.9,3.810111422
2001-06-01,5632,6.194,22.8242,3.793599679
2001-06-02,4924,29.0284,22.8909,3.796742562
2001-06-03,3878,11.7159,22.2626,3.705619579
2001-06-04,3176,52.2276,21.4138,3.585049465
2001-06-05,3161,48.1537,21.7831,3.63013017
2001-06-06,3693,0.0177,22.386,3.70692687
2001-06-07,3918,11.9327,22.0405,3.655541554
2001-06-08,3716,2.2205,21.6989,3.605039588
2001-06-09,4130,10.9765,20.8097,3.481030804
2001-06-10,6268,18.5117,20.6664,3.458017339
2001-06-11,9287,16.3835,20.1732,3.388187548
2001-06-12,11300,0,21.8928,3.616277717
2001-06-13,11940,0.3328,22.2276,3.658155593
2001-06-14,12210,0.0041,21.6836,3.58224242
2001-06-15,11460,0,22.3234,3.665506873
2001-06-16,9190,0.0035,22.4635,3.681927512
2001-06-17,7515,34.6935,22.2455,3.650612638
2001-06-18,6937,6.6997,20.5719,3.424659413
2001-06-19,6037,7.8709,19.4779,3.27675492
2001-06-20,5787,0.1082,18.6368,3.163050011
2001-06-21,5075,0.1635,17.5373,3.015081995
2001-06-22,4451,0.0073,17.4407,3.001552126
2001-06-23,3935,0,19.4388,3.268391426
2001-06-24,3470,0,21.1424,3.496043357
2001-06-25,2781,0,21.9939,3.609995211
2001-06-26,2696,0.0134,20.7951,3.450009329
2001-06-27,2921,0.0466,20.0301,3.348266761
2001-06-28,3052,0.1317,20.3798,3.395879857
2001-06-29,3448,0.0161,21.2893,3.518697211
2001-06-30,3311,0,21.7996,3.588408368
2001-07-01,4018,1.7983,22.0026,3.617274923
2001-07-02,6125,0.0586,21.8872,3.603755899
2001-07-03,8218,7.3767,21.3287,3.531053125
2001-07-04,6907,0.3738,21.3529,3.536707814
2001-07-05,5025,0.3112,21.7511,3.592848389
2001-07-06,4244,0.3737,20.9791,3.492030291
2001-07-07,4838,2.8941,20.8202,3.473760976
2001-07-08,5832,0.5471,21.168,3.523924827
2001-07-09,6304,0.8977,21.6368,3.590730523
2001-07-10,6261,0,22.1142,3.659069135
2001-07-11,5741,6.0136,22.5282,3.719226032
2001-07-12,4722,22.6095,21.9514,3.645728849
2001-07-13,4522,31.5223,21.5279,3.593030921
2001-07-14,4502,6.9213,22.0599,3.669995191
2001-07-15,5761,2.0197,21.8035,3.640303556
2001-07-16,6837,67.9216,22.0583,3.680258308
2001-07-17,6750,4.9498,22.3361,3.723662452
2001-07-18,5465,4.3807,21.3249,3.591534212
2001-07-19,4797,12.5393,21.1452,3.572791207
2001-07-20,5142,17.8102,21.5373,3.63242732
2001-07-21,5509,0.9735,22.469,3.766421986
2001-07-22,6322,0.2368,22.285,3.74780209
2001-07-23,5696,44.6904,21.3043,3.619644043
2001-07-24,5360,11.1668,21.2387,3.61731993
2001-07-25,5016,0.6212,21.7529,3.695210881
2001-07-26,4638,0.9293,22.2892,3.776594572
2001-07-27,4934,28.058,21.3145,3.648904476
2001-07-28,5200,36.2447,19.9133,3.46156278
2001-07-29,5361,2.4854,20.3991,3.536289293
2001-07-30,4617,0.1013,21.1404,3.647071274
2001-07-31,4084,1.2935,21.5747,3.715490448
2001-08-01,4192,7.6858,21.1196,3.659673797
2001-08-02,2886,0.3432,21.6942,3.748282201
2001-08-03,2504,0.1779,21.5474,3.735832849
2001-08-04,2639,3.1455,21.6988,3.765450362
2001-08-05,2947,0.2282,22.3753,3.869479893
2001-08-06,2613,0.3573,22.2156,3.855565032
2001-08-07,3034,4.5324,21.8232,3.808589094
2001-08-08,2695,11.8511,20.8911,3.684627219
2001-08-09,1878,5.3095,20.2075,3.595568561
2001-08-10,2762,1.8813,20.6733,3.670443778
2001-08-11,4438,1.5549,20.9991,3.725612936
2001-08-12,5789,0.1851,22.0714,3.888259589
2001-08-13,4088,1.5992,22.203,3.916229758
2001-08-14,3955,2.6866,21.958,3.889974015
2001-08-15,3591,4.3555,21.3187,3.806546341
2001-08-16,3472,7.2674,21.8246,3.888720558
2001-08-17,4882,0,21.5727,3.861128516
2001-08-18,4967,1.0382,22.2168,3.963858961
2001-08-19,4096,2.0137,22.4755,4.010753233
2001-08-20,3338,30.0561,21.3916,3.861367205
2001-08-21,3670,20.1043,20.7225,3.772060487
2001-08-22,4286,2.8944,20.8241,3.795552613
2001-08-23,4613,0.0361,22.1808,4.003961516
2001-08-24,3434,0,22.7602,4.098461152
2001-08-25,3202,0,23.1795,4.169596992
2001-08-26,4178,13.1999,23.0762,4.16344621
2001-08-27,5482,107.6653,22.3633,4.06656289
2001-08-28,5197,29.5308,22.3754,4.077122404
2001-08-29,4676,1.9138,22.1796,4.056577533
2001-08-30,5479,4.7871,22.1761,4.064581401
2001-08-31,6493,6.6951,22.5146,4.123744605
2001-09-01,5994,0,23.0151,4.207342477
2001-09-02,5509,5.1859,23.1018,4.228863066
2001-09-03,5277,0.6246,22.9752,4.218155267
2001-09-04,4746,23.6694,22.5912,4.168361219
2001-09-05,4421,1.0746,21.2115,3.967500615
2001-09-06,4007,0.1156,21.3762,3.999928032
2001-09-07,3688,0,22.8048,4.224336426
2001-09-08,3666,3.1725,23.5348,4.343059679
2001-09-09,3124,3.6434,23.0507,4.276908111
2001-09-10,3020,19.8275,22.3209,4.17281415
2001-09-11,3290,24.9663,22.0066,4.131749039
2001-09-12,3422,0.1662,22.6999,4.244768111
2001-09-13,3634,0,23.7824,4.417696875
2001-09-14,3906,32.7607,22.4567,4.220767523
2001-09-15,4142,20.8754,21.9416,4.14783415
2001-09-16,4405,0,22.9615,4.311156492
2001-09-17,4834,18.6213,21.5353,4.097064359
2001-09-18,5207,2.0326,21.1593,4.044550358
2001-09-19,5559,0,21.5059,4.103568413
2001-09-20,5643,0,22.4301,4.252075317
2001-09-21,5511,4.6205,22.5472,4.275478324
2001-09-22,5202,20.0755,22.0919,4.209780882
2001-09-23,4838,0.7473,22.6183,4.29643953
2001-09-24,4331,0.1284,23.0338,4.365804676
2001-09-25,3972,24.3959,23.3157,4.414270553
2001-09-26,3561,0.3069,23.3638,4.426128819
2001-09-27,3289,0,23.7427,4.489457003
2001-09-28,3127,47.494,21.5957,4.157793409
2001-09-29,2974,0.03,22.5582,4.311875004
2001-09-30,2841,1.8351,23.401,4.447248653
2001-10-01,4009,0.0607,24.1075,4.561249509
2001-10-02,3265,0,23.5599,4.478530085
2001-10-03,3056,7.5274,22.7827,4.359452915
2001-10-04,3296,0,23.0477,4.40364678
2001-10-05,3702,12.2175,22.7841,4.364638973
2001-10-06,4390,1.0444,22.3109,4.292437908
2001-10-07,5349,0.3445,23.1186,4.421372915
2001-10-08,6007,0,24.2176,4.596032201
2001-10-09,6449,3.1943,23.6209,4.503775467
2001-10-10,6968,0,23.7979,4.533037146
2001-10-11,7632,0.0388,23.7937,4.533580218
2001-10-12,7645,35.4609,22.5358,4.336481908
2001-10-13,6576,0,22.6973,4.362688753
2001-10-14,5899,1.3993,23.2708,4.453619556
2001-10-15,4820,0.0396,23.9394,4.559365101
2001-10-16,4345,4.902,23.8789,4.5500618
2001-10-17,3955,11.8748,23.5675,4.50104167
2001-10-18,3275,25.4442,23.6257,4.510075448
2001-10-19,2676,0.8432,24.1287,4.589008345
2001-10-20,1892,39.242,23.4027,4.474154885
2001-10-21,1839,9.7341,23.7179,4.52315787
2001-10-22,2226,26.277,22.8918,4.392257453
2001-10-23,2521,21.2306,22.6888,4.35935801
2001-10-24,2299,2.2008,22.9157,4.393994927
2001-10-25,1782,1.7092,22.5887,4.341310698
2001-10-26,1657,1.2861,23.2149,4.438469574
2001-10-27,1644,0.1273,24.6431,4.661551438
2001-10-28,1744,14.5411,24.1772,4.586592741
2001-10-29,1721,27.7111,23.0007,4.399904935
2001-10-30,1496,0.7078,23.2547,4.43794221
2001-10-31,1265,8.4378,23.206,4.428312486
2001-11-01,1177,25.44,22.7906,4.361042938
2001-11-02,1524,3.6105,23.3989,4.454306541
2001-11-03,1739,0,23.9983,4.545988488
2001-11-04,1786,1.7821,23.9062,4.529139371
2001-11-05,1725,21.5748,23.2526,4.424297152
